Household_ID;area_m2;footprint_m2;n_storeys_above;heated_basement;era_raw;era;renovation_count;residents;hp_type;dhw_electric;dhw_known;installed_kw;hp_install_year;building_type;visit_date;pv;label_correctly_planned;label_sizing_direction;label_curve_too_high;label_limit_too_high;label_night_setback;label_curve_changed;emitter;storey_sum_m2;storey_reconciles;geometry_complete;n_days;n_warm;n_cold;hdd_per_day;kwh_per_day;Weather_ID;hdd_normal_per_day;hdd_normal_se_rel;normal_years;house;heat_pump;total;house_lo;house_hi;heat_pump_lo;heat_pump_hi;total_lo;total_hi;unit_recommendation;unit_age_years;visit_status
7411491;180.0;70.0;3;False;1991 - 95;1991_2000;0;4;air-source;False;True;;2019.0;single family house;2022-12-11;False;True;;;;False;;floor_only;180.0;True;True;1132;478;654;3.7661865237875762;20.783779151943463;8jB;3.723456018059466;0.04687251745696425;5;387.89325326666346;0.0;387.8932532666636;220.1719593534319;585.1346441540438;0.0;0.0;220.17195935343142;585.1346441540438;KEEP_IN_LIFE;5.0;INCONCLUSIVE
1071058;250.0;110.0;2;True;> 2010;post2010;0;4;air-source;False;True;13.7;2011.0;single family house;2022-12-11;False;False;oversized;True;True;False;True;floor_only;250.0;True;True;1059;469;590;3.531261738583022;34.03231539187913;Hg;3.7172538605042673;0.0465927316569888;5;94.8677030962513;168.6369352858496;263.50463838210044;-62.47470826260944;243.9621366585794;104.53940368153876;183.08795953061554;74.52626053680076;394.90541551843535;PLAN_REPLACEMENT;13.0;INCONCLUSIVE
1091217;150.0;65.0;2;True;2000 - 10;2001_2010;0;6;ground-source;False;True;5.7;2008.0;single family house;2022-12-16;False;True;;False;;False;True;floor_only;150.0;True;True;1038;472;566;3.4782180684705812;19.625136801541426;8jB;3.723456018059466;0.04687251745696425;5;239.65801235624144;133.55835454342525;373.2163668996668;70.01852195133338;478.231132044517;95.84698532259513;156.51015481798368;187.02297773507053;616.6437633866067;KEEP_IN_LIFE;16.0;INCONCLUSIVE
7069411;190.0;90.0;2;True;1995 - 00;1991_2000;0;4;air-source;False;True;12.0;2016.0;single family house;2022-12-22;False;False;oversized;False;;True;True;floor_only;190.0;True;True;997;454;543;3.5918107801665866;29.74669709127382;Hg;3.7172538605042673;0.0465927316569888;5;407.4239933489544;21.90860004480121;429.33259339375627;252.01801668998047;642.3943339681451;13.905142033613604;23.457831551650933;267.74602444062964;662.80497258855;KEEP_IN_LIFE;8.0;SLOPE_EXCESS
679810;320.0;100.0;2;False;1981 - 85;1976_1990;0;2;ground-source;False;True;5.31;;other;2022-12-22;False;True;;False;False;True;;floor_only;160.0;False;False;1147;479;668;3.8709733899397296;24.182837837837837;8jB;3.723456018059466;0.04687251745696425;5;968.6531636707822;0.0;968.6531636707823;835.8888237480827;1616.0161977346909;4.087785887529567;431.49799968910963;878.5030894803604;2001.4512164823684;RECORD_INSTALL_YEAR;;INCONCLUSIVE
721074;134.0;67.0;2;False;> 2010;post2010;0;1;air-source;False;True;6.0;2014.0;single family house;2023-01-03;False;True;;False;True;False;False;floor_only;134.0;True;True;1101;479;622;3.6065983756532267;13.017502270663034;8jB;3.723456018059466;0.04687251745696425;5;56.70546642496726;47.68872101568552;104.39418744065301;-30.707359951236;142.60787392601145;29.64757628028478;50.208579570270395;6.092635373019218;180.79909096820202;KEEP_IN_LIFE;10.0;USES_LESS_THAN_MODELLED
712718;200.0;120.0;2;False;1981 - 85;1976_1990;0;2;ground-source;False;True;13.7;2016.0;single family house;2023-01-05;False;False;oversized;True;True;False;True;floor_only;200.0;True;True;1122;460;662;3.8258845036038127;24.31212299465241;Hg;3.7172538605042673;0.0465927316569888;5;1115.5894419737035;17.530382125835565;1133.119824099539;858.9910736099798;1638.5394688409785;12.680033238642471;19.595438683139832;875.3754668567052;1653.8108051885529;KEEP_IN_LIFE;8.0;USES_LESS_THAN_MODELLED
7211189;202.0;101.0;2;False;< 1975;pre1975;2;5;air-source;False;True;10.0;2016.0;single family house;2023-01-10;False;True;;False;False;;False;floor_only;202.0;True;True;1132;479;653;3.761916794694526;38.58671996466431;8jB;3.723456018059466;0.04687251745696425;5;1332.4774674068817;21.65904951725212;1354.1365169241326;302.5934635409443;2649.2543533080366;13.589044268613467;22.62968181657084;318.10158446450265;2668.3909716474795;KEEP_IN_LIFE;8.0;INCONCLUSIVE
811080;190.0;95.0;2;False;1986 - 90;1976_1990;0;2;air-source;False;True;10.7;2012.0;single family house;2023-01-11;False;True;;False;False;True;False;floor_only;190.0;True;True;1039;473;566;3.4748704091169045;34.272207892204044;8jB;3.723456018059466;0.04687251745696425;5;1526.7346253631843;107.98536040914018;1634.719985772324;1243.2573776685701;2065.524563863176;66.63940991387885;117.11738722131977;1321.516507884363;2178.7493680802995;KEEP_IN_LIFE;12.0;SLOPE_EXCESS
5831058;160.0;100.0;1;True;< 1975;pre1975;1;4;air-source;False;True;12.0;2018.0;single family house;2023-01-12;False;True;;False;False;False;False;radiator_only;160.0;True;True;1118;465;653;3.8090248762023284;24.268602862254024;8jB;3.723456018059466;0.04687251745696425;5;2387.8658040677674;0.0;2387.8658040677674;1888.0556397129772;3518.4065113208508;0.0;0.0;1888.0556397129774;3518.4065113208508;KEEP_IN_LIFE;6.0;INCONCLUSIVE
760117;155.0;77.5;2;False;1976 - 80;1976_1990;1;2;air-source;False;True;12.0;2013.0;single family house;2023-01-18;False;True;;True;False;False;True;floor_only;155.0;True;True;1103;479;624;3.6130989527901507;35.129248413417955;8jB;3.723456018059466;0.04687251745696425;5;873.9768824143287;72.32724966691353;946.3041320812422;260.5736279671246;1709.0509467303254;44.48082661255954;75.37593111749756;310.1246834288411;1760.2639654174807;KEEP_IN_LIFE;11.0;INCONCLUSIVE
468980;160.0;75.0;2;True;< 1975;pre1975;1;2;air-source;False;True;12.9;2022.0;single family house;2023-01-23;False;True;;True;False;False;True;radiator_only;160.0;True;True;1219;481;738;4.123777532070716;20.398571780147662;8jB;3.723456018059466;0.04687251745696425;5;2632.680608724197;0.0;2632.6806087241957;2092.648773904385;3727.8675361380824;0.0;0.0;2092.6487739043846;3727.8675361380833;KEEP_IN_LIFE;2.0;SLOPE_EXCESS
103721;160.0;80.0;2;False;2000 - 10;2001_2010;0;2;ground-source;False;True;6.1;2004.0;single family house;2023-01-25;False;True;;;False;False;False;floor_only;160.0;True;True;1041;474;567;3.4688508053850113;26.704471661863593;8jB;3.723456018059466;0.04687251745696425;5;253.4359628643178;209.47253736177112;462.90850022608856;95.88086636064561;469.62844973904504;145.8258671120671;233.6381437710761;277.9232265491406;672.8508388696212;KEEP_IN_LIFE;20.0;INCONCLUSIVE
821088;220.0;110.0;2;False;1995 - 00;1991_2000;1;2;ground-source;False;True;9.5;2019.0;single family house;2023-01-25;False;True;;True;True;False;True;floor_only;220.0;True;True;1036;473;563;3.4831671702758658;24.847171814671814;8jB;3.723456018059466;0.04687251745696425;5;262.1443394046619;0.0;262.1443394046619;100.37716085972124;513.8696191524242;0.0;0.0;100.37716085972149;513.869619152424;KEEP_IN_LIFE;5.0;SLOPE_EXCESS
796869;150.0;50.0;3;True;2000 - 10;2001_2010;0;2;air-source;False;True;5.29;2019.0;single family house;2023-01-30;False;True;;True;False;True;True;floor_only;150.0;True;True;1045;474;571;3.4634118230358504;15.375089952153111;8jB;3.723456018059466;0.04687251745696425;5;353.04012586781755;0.0;353.04012586781755;211.74305430906276;568.5077928697546;0.0;0.0;211.74305430906242;568.507792869755;KEEP_IN_LIFE;5.0;INCONCLUSIVE
727690;157.0;53.0;3;False;1976 - 80;1976_1990;1;2;ground-source;False;True;10.6;2013.0;single family house;2023-02-06;False;True;;False;False;True;False;radiator_only;157.0;True;True;503;234;269;3.3559712305874894;24.249667992047716;HbsbG;3.836171410969115;0.05924504642571616;3;1090.160642386023;74.9533204713083;1165.113962857331;449.5180835523059;1758.4007467923357;49.298896097628216;81.0351782903219;515.1017763798693;1836.5545270508553;KEEP_IN_LIFE;11.0;INCONCLUSIVE
669010;170.0;90.0;2;True;1986 - 90;1976_1990;1;1;air-source;True;True;16.3;;single family house;2023-02-07;False;True;;;True;False;;floor_only;170.0;True;True;758;339;419;3.4545411456540855;78.5919511873351;8jB;3.723456018059466;0.04687251745696425;5;1677.0333793419486;0.0;1677.0333793419486;980.4857257889278;3011.0627572406665;9.015415397626303;409.5515024576101;1074.8263080397865;3241.681473568886;RECORD_INSTALL_YEAR;;INCONCLUSIVE
9889114;200.0;80.0;3;False;< 1975;pre1975;2;4;air-source;False;True;19.6;2021.0;single family house;2023-02-09;False;True;;False;False;False;False;radiator_only;200.0;True;True;874;441;433;3.063642465094684;35.563243707093825;HbsbG;3.836171410969115;0.05924504642571616;3;2490.5280502537908;0.0;2490.5280502537894;982.6024544293432;4256.5199558607665;0.0;0.0;982.602454429343;4256.519955860766;KEEP_IN_LIFE;3.0;INCONCLUSIVE
7984107;120.0;60.0;1;True;< 1975;pre1975;0;2;air-source;False;True;8.0;2011.0;single family house;2023-02-14;False;True;;False;False;True;False;both;120.0;True;True;712;314;398;4.538089887640449;32.55018117977528;MqO;5.348647862061662;0.04171850662481971;5;2347.3366160738647;130.71833959577165;2478.054955669636;2147.9964958161404;3189.76153195205;81.56961868696804;141.55771922314364;2255.9383566345214;3325.2363348982844;PLAN_REPLACEMENT;13.0;INCONCLUSIVE
721077;234.0;117.0;1;True;1981 - 85;1976_1990;1;3;ground-source;False;True;13.7;2009.0;single family house;2023-02-15;False;True;;True;False;False;True;both;234.0;True;True;1140;479;661;3.814088285024155;29.7089;8jB;3.723456018059466;0.04687251745696425;5;966.1554700081958;170.1162602344099;1136.2717302426063;390.10750212599487;1792.9384225826152;116.10773063057158;198.3674814144537;542.9913203922584;1956.9760997063804;KEEP_IN_LIFE;15.0;INCONCLUSIVE
658466;162.0;81.0;2;False;1986 - 90;1976_1990;0;2;ground-source;False;True;7.5;2020.0;single family house;2023-02-16;False;True;;False;False;False;False;floor_only;162.0;True;True;962;432;530;3.4421285666937838;14.062115384615383;Hg;3.7172538605042673;0.0465927316569888;5;834.6662146669571;0.0;834.6662146669569;647.5389172096668;1202.8485963314918;0.0;0.0;647.5389172096667;1202.848596331492;KEEP_IN_LIFE;4.0;USES_LESS_THAN_MODELLED
112120;136.0;70.0;2;False;1976 - 80;1976_1990;0;2;air-source;False;True;7.8;;single family house;2023-02-20;False;True;;True;True;False;True;floor_only;136.0;True;True;1284;554;730;3.7594248273059736;14.46554906542056;8jB;3.723456018059466;0.04687251745696425;5;1164.9272617829092;0.0;1164.9272617829092;1011.8982782408931;1758.1424395332333;5.658864703044077;320.6891517811613;1072.8168026715887;2000.483633933277;RECORD_INSTALL_YEAR;;INCONCLUSIVE
1159664;152.0;76.0;2;False;< 1975;pre1975;2;4;air-source;False;True;10.6;2013.0;single family house;2023-02-20;False;True;;False;False;True;False;radiator_only;152.0;True;True;454;166;288;4.389148247462172;33.746715859030836;Hg;3.7172538605042673;0.0465927316569888;5;1850.85055528383;90.6847026631612;1941.5352579469914;745.1207150753324;3251.2349830048943;53.42269393706044;93.63138251620731;810.9474923822909;3339.5577995499552;KEEP_IN_LIFE;11.0;INCONCLUSIVE
122887;232.0;108.0;2;True;2000 - 10;2001_2010;0;3;air-source;False;True;9.74;2018.0;single family house;2023-02-23;False;True;;False;False;False;True;floor_only;232.0;True;True;1099;472;627;3.624955183236407;29.62284440400364;Hg;3.7172538605042673;0.0465927316569888;5;455.73696011354895;0.0;455.7369601135488;270.58510434833397;745.5349080226719;0.0;0.0;270.58510434833363;745.5349080226717;KEEP_IN_LIFE;6.0;USES_LESS_THAN_MODELLED
706817;168.0;64.0;2;True;2000 - 10;2001_2010;0;3;air-source;False;True;6.1;2006.0;single family house;2023-02-28;False;True;;False;False;False;False;floor_only;168.0;True;True;1045;474;571;3.4597834338811455;32.593960765550236;8jB;3.723456018059466;0.04687251745696425;5;368.14798298808444;226.49385829772686;594.6418412858111;210.4424028644771;554.1174786651836;137.48124753415306;244.85180005376913;368.6277453788258;785.6340446061515;PLAN_REPLACEMENT;18.0;INCONCLUSIVE
748773;200.0;120.0;2;False;1981 - 85;1976_1990;0;2;ground-source;False;True;13.7;2016.0;single family house;2023-03-02;False;True;;True;True;True;True;floor_only;200.0;True;True;317;163;154;2.9942124079915877;18.98772239747634;Hg;3.7172538605042673;0.0465927316569888;5;1115.5894419737035;17.530382125835565;1133.119824099539;919.5912809992833;1728.6987907244074;12.847464198333439;19.892917418292715;934.8388215732388;1748.9866046225916;KEEP_IN_LIFE;8.0;USES_LESS_THAN_MODELLED
100119;160.0;160.0;1;False;1986 - 90;1976_1990;0;3;ground-source;False;True;5.9;;single family house;2023-07-20;False;True;;True;;False;False;floor_only;160.0;True;True;274;137;137;3.344338199513382;28.882058394160584;Hg;3.7172538605042673;0.0465927316569888;5;995.0743043099025;0.0;995.0743043099028;908.3245615748548;1724.3720496921571;7.454390884853272;304.5536119622206;970.6733604806199;1965.6457094663788;RECORD_INSTALL_YEAR;;INCONCLUSIVE
8087988;198.0;84.0;2;True;2000 - 10;2001_2010;0;2;air-source;True;True;11.0;;single family house;2023-08-22;False;True;;;;;;floor_only;198.0;True;True;387;137;250;5.074782046961015;33.75986821705426;MqO;5.348647862061662;0.04171850662481971;5;1778.1543301591942;0.0;1778.1543301591946;1615.529848896751;2357.4007675566436;13.36285681632524;544.4419476995615;1750.431478170208;2758.6777558249532;RECORD_INSTALL_YEAR;;
5610182;140.0;50.0;3;False;1995 - 00;1991_2000;0;2;air-source;True;True;6.6;1997.0;single family house;2023-11-07;False;True;;True;;False;True;floor_only;140.0;True;True;373;154;219;3.7252663869137814;31.47072922252011;HbsbG;3.836171410969115;0.05924504642571616;3;1631.8277164859094;386.3299874227739;2018.1577039086833;1402.5816834605475;1973.2919499677496;215.87828325738934;405.5467573993243;1664.358552212953;2310.878364229603;REPLACE_END_OF_LIFE;27.0;
6901131;195.0;195.0;1;False;2000 - 10;2001_2010;0;4;air-source;True;True;7.2;;single family house;2023-11-15;False;True;;True;True;True;;floor_only;195.0;True;True;504;187;317;4.207008741660915;35.506323412698414;8jB;3.723456018059466;0.04687251745696425;5;2906.9130072012554;0.0;2906.913007201256;2609.8714829362557;3593.072270953879;20.469481834145405;440.9516229098496;2771.219100903642;3953.10696632556;RECORD_INSTALL_YEAR;;
7474976;180.0;60.0;2;True;< 1975;pre1975;3;2;air-source;False;True;8.69;2020.0;single family house;2023-11-21;False;True;;True;True;False;True;radiator_only;180.0;True;True;1075;556;519;2.7859107516009436;30.734422325581395;HbsbG;3.836171410969115;0.05924504642571616;3;1853.6614284153998;0.0;1853.6614284153993;815.5427389529889;3365.0458863652834;0.0;0.0;815.5427389529888;3365.0458863652816;KEEP_IN_LIFE;4.0;
801031;120.0;120.0;1;False;2000 - 10;2001_2010;0;2;air-source;False;True;6.6;;other;2023-11-21;False;True;;True;False;False;True;floor_only;120.0;True;True;952;435;517;3.6031630130312995;26.784920168067227;8jB;3.723456018059466;0.04687251745696425;5;307.68014951903405;0.0;307.68014951903365;208.97623556552344;542.0651545919378;3.2235645738463634;291.0650308812962;256.8470291528497;785.3272641631889;RECORD_INSTALL_YEAR;;
730976;130.0;50.0;2;True;1995 - 00;1991_2000;0;3;air-source;False;True;15.0;1997.0;single family house;2023-11-22;True;False;oversized;False;;;False;floor_only;130.0;True;True;336;142;194;4.092657587129055;32.40291964285714;8jB;3.723456018059466;0.04687251745696425;5;345.43239401004854;335.1445434052769;680.5769374153256;200.9087248805207;516.8196754398574;198.82102734713385;360.5668837177097;445.0691429373783;850.0358341067904;REPLACE_END_OF_LIFE;27.0;
104118;150.0;140.0;1;True;1986 - 90;1976_1990;0;3;ground-source;True;True;10.3;2009.0;single family house;2023-11-23;False;True;;False;False;False;False;floor_only;150.0;True;True;456;257;199;2.712343138189677;26.126394736842105;Hg;3.7172538605042673;0.0465927316569888;5;3179.3534455589256;137.11558281703086;3316.4690283759564;2970.9948883640236;4061.142999908852;97.93444376041685;164.36008620447177;3106.7409970369017;4222.422788327416;KEEP_IN_LIFE;15.0;
119498;131.0;131.0;1;False;1976 - 80;1976_1990;1;3;air-source;False;True;12.6;;single family house;2023-11-23;False;True;;False;True;False;;floor_only;131.0;True;True;436;166;270;4.10716354208217;48.68648165137615;Hg;3.7172538605042673;0.0465927316569888;5;869.827330605196;0.0;869.827330605196;277.5744081970084;1806.523961711896;6.365936338086405;324.99387162641017;333.8356272458958;1990.4402374236988;RECORD_INSTALL_YEAR;;
767371;180.0;90.0;2;False;1981 - 85;1976_1990;1;2;air-source;False;True;9.421;1998.0;single family house;2023-11-23;False;False;oversized;True;False;False;True;floor_only;180.0;True;True;425;166;259;3.996594049445865;17.338456470588234;Hg;3.7172538605042673;0.0465927316569888;5;1163.2743546162942;440.89256773691244;1604.1669223532058;339.46979575626966;2223.2544395558784;251.28456569163575;472.50634854544876;670.1815177276819;2652.9088593642778;REPLACE_END_OF_LIFE;26.0;
841211;112.0;56.0;2;False;< 1975;pre1975;2;2;air-source;False;True;14.0;;single family house;2023-11-29;True;False;oversized;False;True;True;False;both;112.0;True;True;715;316;399;3.7098939596635248;27.597025174825173;Hg;3.7172538605042673;0.0465927316569888;5;1123.4293148476727;0.0;1123.4293148476722;371.9177248214175;2280.539896069886;6.99046788489033;302.0705449561884;468.10159377640315;2534.640449607392;RECORD_INSTALL_YEAR;;
611629;108.0;43.5;3;False;< 1975;pre1975;1;2;air-source;False;True;5.92;2019.0;single family house;2023-11-29;False;True;;False;False;False;False;radiator_only;108.0;True;True;897;379;518;3.899378273795098;27.3724381270903;wDD;4.052917477628678;0.044375743700003904;5;2284.9654454644096;0.0;2284.9654454644096;1724.0096395280461;3063.7119066128503;0.0;0.0;1724.0096395280457;3063.7119066128507;KEEP_IN_LIFE;5.0;
8190108;160.0;65.0;2;True;2000 - 10;2001_2010;0;3;air-source;True;True;6.1;2007.0;single family house;2023-12-01;False;True;;False;;True;False;floor_only;160.0;True;True;760;339;421;3.466130072463768;37.95568157894737;8jB;3.723456018059466;0.04687251745696425;5;2204.3487098811165;200.68704294258887;2405.0357528237046;1980.7720187526488;2702.8265086718857;119.17043790876191;216.5726126052275;2134.651129464698;2865.042850725928;PLAN_REPLACEMENT;17.0;
105714;145.0;145.0;1;False;1981 - 85;1976_1990;1;3;air-source;False;True;8.14;;single family house;2023-12-05;False;True;;False;;True;False;floor_only;145.0;True;True;630;295;335;3.4174835518748563;31.9448873015873;Hg;3.7172538605042673;0.0465927316569888;5;944.3824103516981;0.0;944.3824103516986;306.5089814732482;2019.785997806874;6.171738537567325;382.06663540194455;389.55061246881394;2272.128442611651;RECORD_INSTALL_YEAR;;
698983;140.0;70.0;2;False;< 1975;pre1975;2;4;air-source;True;True;12.6;2023.0;single family house;2023-12-06;True;True;;False;True;;False;radiator_only;140.0;True;True;318;149;169;3.2276818658280924;31.55476100628931;Hg;3.7172538605042673;0.0465927316569888;5;4132.862997457591;0.0;4132.862997457591;3090.9914073598493;5427.802870956565;0.0;0.0;3090.9914073598497;5427.802870956564;KEEP_IN_LIFE;1.0;
7646451;219.0;130.0;2;False;> 2010;post2010;0;5;air-source;False;True;5.29;2019.0;single family house;2023-12-07;True;False;oversized;False;True;True;False;floor_only;219.0;True;True;341;165;176;3.0835361681329427;13.796193548387098;z6I;3.628140633646451;0.04633524719698416;5;84.90762299925551;0.0;84.90762299925609;-62.070108301978;216.66971584393508;0.0;0.0;-62.07010830197756;216.66971584393502;KEEP_IN_LIFE;5.0;
477661;230.0;108.0;2;True;2000 - 10;2001_2010;0;4;ground-source;True;True;9.7;;single family house;2023-12-07;False;True;;False;;True;False;floor_only;230.0;True;True;822;340;482;4.00693494128848;29.91109732360097;8jB;3.723456018059466;0.04687251745696425;5;2952.1955667876377;0.0;2952.195566787638;2620.4417653833643;3678.6416513110034;13.28763611030151;388.71541998128396;2776.43095172737;3950.491141766746;RECORD_INSTALL_YEAR;;
7747482;200.0;100.0;2;False;1981 - 85;1976_1990;0;2;ground-source;True;True;14.5;;single family house;2023-12-12;False;False;oversized;True;False;;True;floor_only;200.0;True;True;383;170;213;3.664554149165626;24.189613577023497;8jB;3.723456018059466;0.04687251745696425;5;2296.589527307146;0.0;2296.5895273071455;2104.9526136558616;3092.341514967263;4.35756936693792;361.3440218554614;2202.16982535419;3391.9067119210204;RECORD_INSTALL_YEAR;;
776736;180.0;90.0;2;False;< 1975;pre1975;1;2;air-source;False;True;17.2;2020.0;single family house;2023-12-13;True;True;;False;False;False;False;radiator_only;180.0;True;True;344;166;178;3.0341637175598244;17.47554941860465;z6I;3.628140633646451;0.04633524719698416;5;2540.5532154076045;0.0;2540.5532154076045;1961.1552314008122;3404.5559084701617;0.0;0.0;1961.1552314008125;3404.5559084701617;KEEP_IN_LIFE;4.0;
310610;160.0;80.0;2;False;1981 - 85;1976_1990;0;2;air-source;False;True;8.1;2006.0;single family house;2023-12-19;False;True;;True;False;True;True;floor_only;160.0;True;True;954;449;505;3.428853674839729;19.892056603773586;8jB;3.723456018059466;0.04687251745696425;5;1460.8657004394245;222.77267559427602;1683.6383760337003;1181.0874531817772;1883.503925459151;131.759262687349;240.43542711664693;1335.1049939854547;2080.648256649798;PLAN_REPLACEMENT;18.0;
8773113;160.0;80.0;2;False;1976 - 80;1976_1990;1;1;air-source;False;True;8.69;2019.0;single family house;2023-12-21;False;True;;False;True;False;False;radiator_only;160.0;True;True;457;155;302;4.575582120318397;30.046833698030635;HbsbG;3.836171410969115;0.05924504642571616;3;1560.1683517619;0.0;1560.1683517618997;796.3320341692303;2484.237969783334;0.0;0.0;796.33203416923;2484.2379697833335;KEEP_IN_LIFE;5.0;
897731;639.0;213.0;3;False;< 1975;pre1975;2;2;air-source;False;True;15.7;;single family house;2024-01-09;False;False;undersized;False;True;True;False;radiator_only;639.0;True;True;212;68;144;4.3485982704402515;78.19843867924529;Hg;3.7172538605042673;0.0465927316569888;5;4922.460581932339;0.0;4922.460581932337;2050.8469246371947;8633.043587699825;28.30031653784827;1283.598060705248;2704.933938227345;9478.270516872662;RECORD_INSTALL_YEAR;;
1191021;380.0;300.0;1;True;< 1975;pre1975;2;3;air-source;False;True;16.3;2009.0;single family house;2024-01-23;False;True;;False;;False;False;both;380.0;True;True;398;166;232;3.916193649406453;62.047233668341704;8jB;3.723456018059466;0.04687251745696425;5;3662.920082212447;410.55062540082054;4073.470707613268;1192.9630075893037;6892.935013908232;250.79889986844796;437.6129505684451;1529.9242367804109;7192.288740377996;PLAN_REPLACEMENT;15.0;
9097838;213.5;90.0;2;True;1981 - 85;1976_1990;0;5;ground-source;False;True;8.9;;single family house;2024-01-24;True;True;;False;;False;False;both;213.5;True;True;944;401;543;3.7934696481208547;24.19392690677966;Hg;3.7172538605042673;0.0465927316569888;5;1358.002071844338;0.0;1358.002071844338;1203.8405470259859;2113.515694413842;6.7808694299177565;405.47344035041556;1273.630542437688;2375.3573518235576;RECORD_INSTALL_YEAR;;
699801;225.0;150.0;2;False;1976 - 80;1976_1990;2;2;air-source;False;True;12.0;2017.0;single family house;2024-01-25;True;True;;False;False;;False;floor_only;225.0;True;True;247;167;80;1.48746992900311;20.39593927125506;8jB;3.723456018059466;0.04687251745696425;5;1332.4413452435904;0.0;1332.441345243591;314.9350978002215;2537.512573232825;0.0;0.0;314.93509780022106;2537.5125732328243;KEEP_IN_LIFE;7.0;
876790;180.0;70.0;3;False;2000 - 10;2001_2010;0;3;air-source;True;True;6.6;2005.0;single family house;2024-02-15;False;True;;True;False;True;True;floor_only;180.0;True;True;902;359;543;3.9701057071242647;38.738015521064305;Hg;3.7172538605042673;0.0465927316569888;5;2286.14901942068;288.0929166685887;2574.241936089268;1991.233559943421;2685.4386381125146;171.49572807085696;301.36670963001967;2170.1585360467557;2962.1895425610455;PLAN_REPLACEMENT;19.0;
1015877;170.0;170.0;1;False;< 1975;pre1975;2;2;air-source;False;True;13.2;2012.0;single family house;2024-02-20;True;True;;False;False;;False;radiator_only;170.0;True;True;864;342;522;4.025471089975845;23.910495370370374;8jB;3.723456018059466;0.04687251745696425;5;2420.856972800434;142.18781395860532;2563.044786759039;875.6756368323482;4256.280261557291;86.5453302173442;153.3806700883653;980.2776466837428;4403.141159401857;KEEP_IN_LIFE;12.0;
1141047;148.0;60.0;3;False;1995 - 00;1991_2000;0;2;air-source;False;True;5.8;2016.0;single family house;2024-02-29;True;True;;True;True;True;True;floor_only;148.0;True;True;468;160;308;4.73462595999009;14.757974358974359;wDD;4.052917477628678;0.044375743700003904;5;387.2310986049567;20.00385711367102;407.2349557186276;229.44907839663534;588.8927008427304;12.29543841822359;21.033360743876468;244.93372587896982;608.3288885412278;KEEP_IN_LIFE;8.0;
