Household_ID;area_m2;footprint_m2;n_storeys_above;heated_basement;era_raw;era;renovation_count;residents;hp_type;dhw_electric;installed_kw;building_type;visit_date;pv;label_correctly_planned;label_sizing_direction;label_curve_too_high;label_limit_too_high;label_night_setback;label_curve_changed;emitter;storey_sum_m2;storey_reconciles;geometry_complete;drop_reason;n_days;n_warm;n_cold;hdd_per_day;kwh_per_day;E_as_built;E_reference;deficiency;term_envelope;term_emitter;term_dhw;huellzahl;H_as_built;design_kw;jaz_as_built;deficiency_lo;deficiency_hi;band;decisive;tier;jaz_derived;pv_level;rank_in_era
6885841;170.0;75.0;3;False;> 2010;post2010;0;4;air-source;False;7.0;single family house;2021-12-20;False;True;;True;True;False;True;floor_only;170.0;True;True;;1288;601;687;3.5361586270141325;18.775337732919255;2935.925622360805;3029.6051204916866;-93.67949813088171;-93.67949813088208;0.0;0.0;2.3123072401538716;177.28513539827796;5.318554061948339;3.5;-284.9006650973997;82.35403101397101;367.2546961113707;False;T1;False;no PV;
2794690;140.0;70.0;2;False;1976 - 80;1976_1990;1;6;air-source;False;5.0;single family house;2021-12-22;False;True;;False;True;False;False;floor_only;140.0;True;True;;1214;481;733;4.143672963971062;22.821444810543657;4802.25914470817;3616.431524206759;1185.8276205014113;1185.827620501411;0.0;0.0;2.040846898081145;268.3089960119522;8.049269880358567;3.5;678.0331784177076;2034.365940690184;1356.3327622724764;True;T2;False;no PV;49.0
111119;180.0;100.0;2;True;1981 - 85;1976_1990;0;2;ground-source;False;8.65;single family house;2021-12-22;False;True;;False;True;False;True;floor_only;180.0;True;True;;1550;628;922;3.991898639551192;18.850669677419354;3977.414603897695;2273.598221783519;1703.8163821141761;1703.8163821141763;0.0;0.0;2.3333333333333335;423.822;12.71466;4.25;1414.2941200904495;2535.3108814596476;1121.016761369198;True;T1;False;no PV;14.0
105807;200.0;100.0;2;False;1981 - 85;1976_1990;1;2;ground-source;False;16.2;single family house;2022-01-04;False;False;;;True;False;False;both;200.0;True;True;;1243;488;755;4.085178180419042;35.74891069991955;3862.3644068303156;2272.1678166052366;1590.196590225079;1392.4358060347827;197.76078419029682;0.0;1.83;353.78;10.6134;3.7642857142857147;877.5863886317496;2885.336022176134;2007.7496335443843;True;T3;True;no PV;39.0
7374981;200.0;100.0;2;False;> 2010;post2010;0;5;air-source;False;10.4;single family house;2022-01-04;True;True;;False;False;False;True;floor_only;200.0;True;True;;1159;390;769;5.667892173412862;28.154070750647108;4291.101566321194;4430.906024724316;-139.80445840312223;-139.80445840312305;0.0;0.0;1.83;185.42;5.5626;3.5;-466.37758806973943;146.36449498490293;612.7420830546423;False;T1;False;PV;
861116;195.0;65.0;3;False;1976 - 80;1976_1990;1;2;air-source;False;12.0;single family house;2022-01-06;False;False;;;False;False;False;floor_only;195.0;True;True;;1365;619;746;3.6950818920210224;18.553728937728938;3712.7264239488013;2385.1062648702955;1327.6201590785058;1327.6201590785051;0.0;0.0;1.8395751335634511;346.2425057314111;10.387275171942333;3.5;789.1552789940977;2181.7956628148;1392.6403838207023;True;T2;False;no PV;44.0
108511;274.0;156.0;2;False;2000 - 10;2001_2010;0;5;ground-source;False;7.8;single family house;2022-01-10;False;True;;True;False;True;;floor_only;274.0;True;True;;804;335;469;3.8221840976278028;38.94995646766169;4223.585662502912;3756.02541313488;467.5602493680317;467.5602493680323;0.0;0.0;1.838627421645295;335.19816541232433;10.055944962369729;4.25;242.87289375291817;834.3551316837721;591.4822379308539;True;T1;False;no PV;24.0
86109;160.0;60.0;3;False;1981 - 85;1976_1990;1;2;air-source;False;8.0;single family house;2022-01-13;False;True;;True;True;False;True;floor_only;160.0;True;True;;1434;572;862;4.173408803791967;18.848203626220364;3811.496620667531;2386.204576151908;1425.2920445156228;1425.2920445156221;0.0;0.0;2.131058255214004;316.7425245839684;9.502275737519053;3.5;775.6539718092157;2335.1377790244214;1559.4838072152056;True;T2;False;no PV;47.0
1037311;180.0;60.0;3;False;1976 - 80;1976_1990;2;3;ground-source;False;4.0;single family house;2022-01-14;False;True;;False;True;False;False;floor_only;180.0;True;True;;1163;472;691;4.0756992660161755;11.521712811693895;3456.5574881950015;2509.7386144297334;946.8188737652681;946.8188737652686;0.0;0.0;1.8942740046346702;300.9278255214004;9.027834765642012;4.25;236.4883370215233;1829.3765629436539;1592.8882259221305;True;T2;False;no PV;58.0
116121;395.0;235.0;1;True;< 1975;pre1975;0;2;air-source;True;11.3;single family house;2022-01-19;False;True;;True;False;False;True;radiator_only;395.0;True;True;;1241;459;782;4.43484774433895;83.6525592264303;14633.344217347945;4391.495084248712;10241.849133099233;8367.477535950098;912.9933362795696;961.3782608695652;1.5211172086365705;1003.8562515054513;30.11568754516354;2.8;9138.527046209061;14738.966016351349;5600.438970142288;True;T1;False;no PV;1.0
120741;164.0;66.0;2;True;1981 - 85;1976_1990;0;2;air-source;False;13.0;single family house;2022-01-19;False;True;;True;True;False;True;floor_only;164.0;True;True;;1208;472;736;4.159824017420098;31.793264900662255;3975.0434614129413;2340.8879687139547;1634.1554926989866;1634.1554926989859;0.0;0.0;1.9411526641778716;334.69482954013677;10.040844886204102;3.5;1364.2604297341743;2437.2902211174433;1073.029791383269;True;T1;False;no PV;16.0
114721;140.0;80.0;2;False;1981 - 85;1976_1990;1;2;air-source;False;12.0;single family house;2022-01-19;False;True;;False;False;True;True;both;140.0;True;True;;1520;631;889;3.913876902173913;32.87059078947369;3692.343697528379;2127.096006922425;1565.2476906059537;1386.2058496005352;179.04184100541815;0.0;2.2371162375427276;287.5433912791873;8.62630173837562;3.1;929.4318629582157;2525.084930843095;1595.6530678848794;True;T2;False;no PV;36.0
815461;240.0;120.0;2;False;1981 - 85;1976_1990;1;2;ground-source;False;;single family house;2022-01-19;True;True;;True;True;False;True;floor_only;240.0;True;True;;1142;461;681;4.031672339399477;16.591260945709283;3893.207009770775;2507.734005987422;1385.4730037833533;1385.473003783353;0.0;0.0;1.7359006035092992;408.72730138956223;12.261819041686868;4.25;784.9146900886489;2392.8583271717557;1607.9436370831068;True;T2;False;PV;46.0
1678757;200.0;100.0;2;False;1976 - 80;1976_1990;1;2;air-source;False;5.2;single family house;2022-01-20;False;True;;True;False;False;True;floor_only;200.0;True;True;;1437;608;829;3.9172788770889433;17.724354210160055;3960.131663299681;2524.102681734861;1436.0289815648198;1436.0289815648193;0.0;0.0;1.83;353.78;10.6134;3.5;861.9601791806996;2389.6843593862727;1527.7241802055732;True;T2;False;no PV;40.0
971071;250.0;150.0;1;True;1981 - 85;1976_1990;1;2;air-source;False;8.14;single family house;2022-01-20;False;True;;True;False;False;True;floor_only;250.0;True;True;;1566;640;926;3.9749183001092048;33.89293295019157;4604.07972985526;2918.3591798876946;1685.7205499675651;1685.7205499675656;0.0;0.0;1.6936346766617498;418.3610684158062;12.550832052474185;3.5;1002.7953377915758;3031.465584449563;2028.670246657987;True;T2;False;no PV;32.0
121728;455.0;170.0;2;True;> 2010;post2010;0;7;ground-source;False;10.6;multi family house;2022-01-21;False;True;;True;False;True;True;floor_only;455.0;True;True;;1561;623;938;4.040116629065352;35.724942985265855;5431.26386559411;5567.379021789743;-136.11515619563306;-136.11515619563355;0.0;0.0;1.3341470986394353;367.6833631714263;11.03050089514279;4.25;-489.00887167092867;190.50236300783823;679.5112346787669;False;T1;False;no PV;
114798;301.0;186.0;1;True;< 1975;pre1975;1;3;ground-source;False;14.4;single family house;2022-01-21;False;True;;True;False;False;True;radiator_only;301.0;True;True;;1075;457;618;3.842205251095382;38.802642790697675;7312.300845461044;3112.944993898049;4199.355851562996;3698.4402552623988;500.9155963005992;0.0;1.6609253936583748;696.790297840288;20.90370893520864;3.4;2306.20016250721;8377.029624242889;6070.829461735679;True;T3;True;no PV;15.0
1081057;200.0;80.0;3;False;> 2010;post2010;0;4;ground-source;False;7.5;single family house;2022-01-25;False;True;;True;False;True;True;floor_only;200.0;True;True;;1199;479;720;4.140636484510039;21.62621684737281;3031.677059693115;3125.850970295486;-94.17391060237105;-94.17391060237122;0.0;0.0;2.0489720494198638;195.93065837215346;5.877919751164604;4.25;-335.67729787454573;93.68141887083179;429.35871674537754;False;T1;False;no PV;
9776611;180.0;90.0;2;False;> 2010;post2010;0;3;air-source;False;7.0;single family house;2022-01-28;False;True;;True;True;False;True;floor_only;180.0;True;True;;1246;488;758;4.107521919417498;22.829201444622793;2726.312770201068;2820.4083738693766;-94.09560366830874;-94.0956036683092;0.0;0.0;1.8884199576606167;169.40174217093863;5.0820522651281586;3.5;-323.57199736301175;120.36984808619954;443.9418454492113;False;T1;False;no PV;
7411010;260.0;90.0;3;True;> 2010;post2010;0;4;air-source;False;14.7;single family house;2022-01-31;False;False;oversized;False;False;False;True;floor_only;260.0;True;True;;1553;640;913;3.947331224278395;24.247873148744365;3729.4154777061503;3860.7258671405407;-131.31038943439034;-131.3103894343903;0.0;0.0;1.8984703333195931;245.3185487991426;7.359556463974278;3.5;-456.937622796726;132.84946729900923;589.7870900957353;False;T1;False;no PV;
512280;300.0;150.0;2;True;> 2010;post2010;0;4;ground-source;False;10.6;single family house;2022-02-01;False;True;;;False;False;False;floor_only;300.0;True;True;;1427;603;824;3.974448549201223;29.628056061667834;3606.7943694345613;3729.368829133362;-122.57445969880064;-122.57445969880052;0.0;0.0;1.8522703842524304;279.733467666175;8.39200402998525;4.25;-460.3472620760464;137.9896014072368;598.3368634832832;False;T1;False;no PV;
7710511;200.0;90.0;2;True;< 1975;pre1975;1;3;air-source;False;19.6;single family house;2022-02-04;False;True;;True;False;True;True;radiator_only;200.0;True;True;;1237;490;747;3.9634322519419354;59.100941794664514;7186.478510055424;2977.1893197118934;4209.28919034353;3742.31251258947;466.97667775406063;0.0;1.9557224523681938;527.8389395210027;15.83516818563008;2.8;2661.1537332996513;7124.013944036259;4462.860210736608;True;T2;False;no PV;9.0
823761;240.0;140.0;2;False;1991 - 95;1991_2000;1;2;air-source;False;8.2;single family house;2022-02-07;False;True;;False;True;False;;floor_only;240.0;True;True;;1546;631;915;3.976523539006693;22.59410931435964;3865.2697438970868;2978.970336753288;886.2994071437988;886.2994071437984;0.0;0.0;1.939894360957931;338.2439571492041;10.147318714476123;3.5;341.58075884199883;1628.828360035382;1287.2476011933832;True;T2;False;no PV;19.0
1101758;192.0;64.0;2;True;1976 - 80;1976_1990;2;2;ground-source;False;7.7;single family house;2022-02-09;False;True;;True;False;True;True;floor_only;192.0;True;True;;1518;631;887;3.897645734280422;17.585399868247695;2892.867242960492;2064.340697698067;828.5265452624253;828.526545262425;0.0;0.0;1.625;288.67679999999996;8.660303999999998;4.25;230.32593263489835;1729.8594781667803;1499.5335455318818;True;T2;False;no PV;59.0
1061168;160.0;54.0;3;False;> 2010;post2010;0;2;ground-source;False;5.2;single family house;2022-02-11;False;True;;False;False;False;False;floor_only;160.0;True;True;;962;423;539;3.67569336225858;21.490136174636174;1793.1502219455183;1856.196783119793;-63.04656117427476;-63.046561174274835;0.0;0.0;1.994315018740781;154.64569671964597;4.63937090158938;4.25;-206.97582222589025;81.0307656889354;288.0065879148257;False;T1;False;no PV;
808112;140.0;70.0;2;False;1981 - 85;1976_1990;0;2;air-source;True;12.0;single family house;2022-02-16;False;False;oversized;False;False;True;True;floor_only;140.0;True;True;;1451;648;803;3.572368836085059;29.940248104755344;4165.570342181909;1944.6588421066244;2220.9115000752845;1259.5332392057196;0.0;961.3782608695652;2.040846898081145;296.8808525850883;8.90642557755265;3.5;1956.2754057411557;2741.147131589664;784.871725848508;True;T1;False;no PV;10.0
1019970;170.0;70.0;2;True;> 2010;post2010;0;4;ground-source;False;5.69;single family house;2022-03-09;False;True;;True;False;False;True;floor_only;170.0;True;True;;1361;588;773;3.7735851675558254;18.509987509184423;2651.5866605087554;2720.8887040502213;-69.30204354146599;-69.30204354146579;0.0;0.0;1.9464600421423555;162.35856971940808;4.8707570915822425;4.25;-252.91788594794747;64.18932161986551;317.10720756781296;False;T1;False;no PV;
1148611;240.0;95.0;3;False;1991 - 95;1991_2000;0;3;ground-source;True;11.6;single family house;2022-03-15;True;True;;True;True;True;False;floor_only;240.0;True;True;;1358;620;738;3.4680180839256365;36.10047201767305;5001.508278191697;2704.702236959421;2296.806041232276;854.7386499279279;0.0;1442.0673913043477;1.9095672365492102;369.1588752244958;11.074766256734872;4.25;2047.170101998399;2717.841925504969;670.6718235065698;True;T1;False;PV;4.0
7048688;135.0;45.0;3;False;1986 - 90;1976_1990;2;4;ground-source;False;9.0;single family house;2022-03-24;True;False;oversized;False;False;True;False;floor_only;135.0;True;True;;981;338;643;4.43922752589047;16.967963302752295;3485.921244360303;2651.514850946755;834.4063934135479;834.4063934135479;0.0;0.0;2.109968943799849;243.89512963311222;7.316853888993366;4.25;189.0066686761152;1582.306996253143;1393.300327577028;True;T2;False;PV;60.0
109104;200.0;100.0;2;False;< 1975;pre1975;2;2;air-source;True;8.6;single family house;2022-03-31;False;True;;True;False;False;True;radiator_only;200.0;True;True;;1173;472;701;4.030666308363295;39.20022591645353;7128.800874169006;2575.758194485449;4553.042679683557;3132.605304975238;459.0591138387537;961.3782608695652;1.83;463.58;13.907399999999999;2.8;2613.667843180873;7358.0709754856025;4744.403132304729;True;T2;False;no PV;11.0
468646;150.0;60.0;2;True;1986 - 90;1976_1990;0;2;air-source;False;7.8;single family house;2022-04-05;False;True;;False;False;False;;floor_only;150.0;True;True;;666;330;336;3.180803031292162;26.147800300300304;3341.849665708379;2019.075956403099;1322.7737093052797;1322.7737093052792;0.0;0.0;1.99427400463467;312.4978805561604;9.374936416684811;3.5;992.339428315994;1759.1695511125183;766.8301227965243;True;T1;False;no PV;33.0
1114639;195.0;65.0;3;False;1976 - 80;1976_1990;0;5;ground-source;False;9.9;single family house;2022-05-08;False;True;;True;False;True;True;floor_only;195.0;True;True;;646;312;334;3.2776545183290704;25.13891021671827;4549.114563277584;3203.0461866622472;1346.068376615337;1346.0683766153372;0.0;0.0;1.8395751335634511;382.1142208358984;11.46342662507695;4.25;966.069566020052;1676.471597389263;710.402031369211;True;T1;False;no PV;34.0
671781;180.0;90.0;2;False;< 1975;pre1975;2;4;air-source;True;9.5;single family house;2022-06-02;False;True;;True;False;True;;floor_only;180.0;True;True;;464;166;298;4.407009635807096;28.284771551724138;7170.166667048497;3058.3172237129543;4111.849443335543;2189.0929215964106;0.0;1922.7565217391304;1.8884199576606167;427.737592378911;12.832127771367329;3.5;2681.607925304468;5997.15380231988;3315.545877015412;True;T2;False;no PV;8.0
768113;150.0;75.0;2;False;1976 - 80;1976_1990;1;2;air-source;False;6.6;single family house;2022-06-07;True;True;;False;False;False;True;radiator_only;150.0;True;True;;908;349;559;4.278681374896252;18.584830396475773;4144.7832528787685;2220.349255205481;1924.4339976732876;1554.2271186545258;370.20687901876164;0.0;1.9970765814495917;282.8780410522071;8.486341231566213;2.8;1259.8426129265138;2900.0791602158315;1640.2365472893177;True;T2;False;PV;21.0
122850;220.0;140.0;1;True;2000 - 10;2001_2010;0;1;ground-source;True;9.1;single family house;2022-06-13;False;True;;False;False;True;True;floor_only;220.0;True;True;;913;376;537;3.898378446592695;22.9286286966046;2787.077182414585;1926.1575480885353;860.9196343260496;380.230503891267;0.0;480.6891304347826;1.82582265896558;268.01039398897103;8.040311819669132;4.25;668.4867539933934;1194.106844522219;525.6200905288256;True;T1;False;no PV;18.0
461104;210.0;70.0;3;False;1991 - 95;1991_2000;0;3;air-source;False;5.6;single family house;2022-06-15;False;True;;False;False;False;False;floor_only;210.0;True;True;;767;277;490;4.362096508134459;20.04379009126467;4146.03243461132;3108.4786520699436;1037.5537825413767;1037.553782541377;0.0;0.0;1.7908468980811454;309.30181672837233;9.279054501851169;3.5;761.4859045419356;1449.1244794965341;687.6385749545985;True;T1;False;no PV;11.0
112810;180.0;80.0;2;True;1991 - 95;1991_2000;0;4;air-source;False;6.83;single family house;2022-07-01;True;True;;True;False;False;True;floor_only;180.0;True;True;;851;347;504;3.8071850934109914;31.142971797884844;3935.328641431747;3064.8777167990365;870.4509246327107;870.4509246327115;0.0;0.0;2.0083074531665406;286.64443786348755;8.599333135904626;3.5;707.5586326991981;1308.9575613022846;601.3989286030865;True;T1;False;PV;13.0
610891;240.0;110.0;2;True;2000 - 10;2001_2010;0;4;air-source;True;11.6;single family house;2022-07-08;False;True;;True;False;False;True;floor_only;240.0;True;True;;824;363;461;3.701072437385676;33.94351577669903;5870.618851019761;3458.781019490401;2411.83783152936;489.08130979022985;0.0;1922.7565217391304;1.8674099541914206;296.3673556023764;8.89102066807129;3.5;2071.540929105565;2952.5077010412506;880.9667719356858;True;T1;False;no PV;4.0
858577;180.0;90.0;2;False;1981 - 85;1976_1990;1;1;air-source;True;11.6;single family house;2022-07-19;False;True;;;False;True;False;floor_only;180.0;True;True;;1127;472;655;3.793147570181192;25.89477107364685;3722.03541981326;1949.9234750915182;1772.1119447217418;1291.4228142869588;0.0;480.6891304347826;1.8884199576606167;325.7629146652377;9.772887439957131;3.5;1215.853022139254;2562.4364022172967;1346.5833800780426;True;T2;False;no PV;24.0
8399121;168.0;84.0;2;False;2000 - 10;2001_2010;0;4;air-source;True;8.0;single family house;2022-08-09;False;True;;False;False;True;True;floor_only;168.0;True;True;;478;202;276;4.868294979079498;28.97189539748954;5460.67547785715;3124.889476736733;2335.7860011204175;413.02947938128614;0.0;1922.7565217391304;1.928376607274359;211.55410800883692;6.3466232402651075;3.5;2033.0061699749283;2707.496303224632;674.4901332497036;True;T1;False;no PV;6.0
108987;180.0;100.0;2;False;2000 - 10;2001_2010;0;3;air-source;True;8.0;single family house;2022-08-18;False;True;;True;False;False;True;floor_only;180.0;True;True;;512;151;361;5.861366833673007;32.3279296875;5295.818942867425;3291.9498935859383;2003.8690492814867;561.8016579771393;0.0;1442.0673913043477;2.033333333333333;234.22199999999998;7.02666;3.5;1644.909680394123;2396.246530462886;751.3368500687629;True;T1;False;no PV;8.0
788488;250.0;90.0;3;True;2000 - 10;2001_2010;0;3;air-source;False;9.0;single family house;2022-09-01;False;True;;;False;False;False;floor_only;250.0;True;True;;599;226;373;5.208797996661102;23.861664440734558;5465.125786624905;4583.337869656258;881.7879169686476;881.7879169686474;0.0;0.0;1.9744091466523768;319.41591466523766;9.582477439957131;3.5;458.4541663455251;1429.8701953746272;971.4160290291021;True;T1;False;no PV;19.0
865116;200.0;100.0;2;False;1981 - 85;1976_1990;0;2;air-source;True;9.0;single family house;2022-10-04;True;True;;True;False;False;True;floor_only;200.0;True;True;;726;325;401;3.410258284425281;23.21919008264463;5186.3030097691935;2489.758671394112;2696.5443383750817;1735.1660775055175;0.0;961.3782608695652;1.83;390.38;11.7114;3.5;2170.5188870600355;3120.4074695991017;949.8885825390662;True;T1;False;PV;7.0
991118;234.5;93.0;2;True;1981 - 85;1976_1990;0;2;ground-source;True;26.0;single family house;2022-10-10;False;False;;False;False;;True;floor_only;217.0;True;True;;1569;640;929;3.9848345387535673;51.17662205226259;5013.088165997987;2432.3908818526484;2580.6972841453385;1619.3190232757743;0.0;961.3782608695652;1.7052391068094237;434.3154064374479;13.029462193123438;4.25;2254.711506340508;3445.1427718007503;1190.4312654602422;True;T1;False;no PV;5.0
816910;180.0;90.0;2;False;1995 - 00;1991_2000;0;3;air-source;True;12.0;single family house;2022-10-11;False;True;;;False;True;False;floor_only;180.0;True;True;;476;137;339;6.181615515771527;40.8927731092437;5946.913439955514;3324.495166711612;2622.418273243902;1180.3508819395543;0.0;1442.0673913043477;1.8884199576606167;274.7755758084011;8.243267274252032;3.5;2299.84804798122;3145.694013209461;845.8459652282409;True;T1;False;no PV;2.0
1001228;170.0;57.0;3;False;2000 - 10;2001_2010;0;3;air-source;False;9.4;single family house;2022-10-12;False;True;;False;False;False;False;floor_only;170.0;True;True;;295;170;125;2.4354654875951853;23.96304406779661;2156.000524947778;1945.4531711145041;210.54735383327397;210.54735383327358;0.0;0.0;1.9418507982516016;214.9888542811089;6.449665628433267;3.5;105.76869944040193;348.22855790284694;242.45985846244503;True;T1;False;no PV;35.0
107461;120.0;60.0;2;False;1981 - 85;1976_1990;2;2;air-source;False;12.0;single family house;2022-10-19;False;True;;;False;False;False;floor_only;120.0;True;True;;577;328;249;2.690849345691106;21.520972270363952;2284.925334071286;1639.5994612325053;645.3258728387809;645.3258728387807;0.0;0.0;2.1442740046346698;219.36855034760026;6.581056510428008;3.5;148.7370250230113;1123.0255437014105;974.2885186783992;True;T2;False;no PV;61.0
106100;140.0;60.0;3;False;1976 - 80;1976_1990;1;2;air-source;False;8.0;single family house;2022-10-19;False;True;;True;False;False;True;floor_only;140.0;True;True;;742;339;403;3.3471929762881363;17.25543665768194;3052.270776634423;1945.1255274801538;1107.145249154269;1107.1452491542689;0.0;0.0;2.435495148816005;306.98452458396844;9.209535737519053;3.5;605.4195253418746;1799.6727848327425;1194.253259490868;True;T2;False;no PV;56.0
5845834;180.0;75.0;2;True;2000 - 10;2001_2010;0;4;ground-source;False;7.34;single family house;2022-10-23;False;True;;True;False;True;True;floor_only;180.0;True;True;;557;263;294;3.2924055759373454;26.735978456014365;3085.8233227673727;2763.769779152845;322.0535436145278;322.0535436145275;0.0;0.0;1.924038105676658;226.35274360871938;6.790582308261581;4.25;145.1240341007867;508.71083495159513;363.58680085080846;True;T1;False;no PV;30.0
1111201;250.0;125.0;1;True;< 1975;pre1975;0;4;air-source;True;13.0;single family house;2022-10-25;True;True;;False;False;False;True;both;250.0;True;True;;866;342;524;4.055902065133715;68.88914318706698;9788.05609645318;3497.7566644987855;6290.299431954394;4107.063789410371;260.4791208048924;1922.7565217391304;1.4744860247099318;619.614033339602;18.58842100018806;3.1;5704.662917037598;8528.072678194827;2823.409761157229;True;T1;False;PV;3.0
8612210;300.0;150.0;2;False;1981 - 85;1976_1990;1;6;ground-source;False;20.42;single family house;2022-11-10;True;True;;;False;True;False;floor_only;300.0;True;True;;582;251;331;3.673981796902236;25.341006872852233;6092.46884438691;4421.131651360645;1671.3371930262647;1671.3371930262654;0.0;0.0;1.631816307401944;489.0514245544082;14.671542736632246;4.25;854.2639892788899;2580.0259977654896;1725.7620084865998;True;T2;False;PV;42.0
7211010;180.0;90.0;2;False;< 1975;pre1975;1;4;ground-source;False;9.33;single family house;2022-11-21;True;True;;True;False;True;True;radiator_only;180.0;True;True;;579;248;331;3.6930179720157192;29.643431778929187;6074.577788773402;2906.3603107003964;3168.2174780730056;2811.3882699631226;356.8292081098817;0.0;1.8884199576606167;461.72915161680214;13.851874548504064;3.4;1680.5571201964915;5252.287444489359;3571.7303242928674;True;T3;True;PV;21.0
1211151;245.0;173.0;1;True;< 1975;pre1975;1;4;ground-source;False;9.1;single family house;2022-11-23;True;True;;;False;True;False;both;245.0;True;True;;910;355;555;4.196328961618092;30.790403296703296;7093.906987996297;3397.609387266625;3696.297600729672;3448.740709245057;247.55689148461346;0.0;1.9288887032450928;639.3710055245525;19.181130165736576;3.7642857142857147;2035.3645162947575;7261.569323806151;5226.2048075113935;True;T3;True;PV;16.0
7771161;240.0;90.0;3;False;< 1975;pre1975;1;3;air-source;False;23.7;single family house;2022-11-26;False;False;oversized;False;True;False;False;radiator_only;240.0;True;True;;887;368;519;3.8317206182703463;70.64288049605412;7617.486331140963;3145.437785874872;4472.0485452660905;3963.009750971285;509.03879429480514;0.0;1.8432224523681937;603.7067274252031;18.11120182275609;2.8;2803.566879749285;6981.190437753021;4177.6235580037355;True;T2;False;no PV;7.0
5769106;200.0;100.0;2;False;> 2010;post2010;0;4;ground-source;False;7.56;single family house;2022-12-03;False;True;;True;False;True;True;floor_only;200.0;True;True;;582;251;331;3.673981796902236;23.49482474226804;2947.8035604383067;3031.8798171108947;-84.07625667258799;-84.0762566725883;0.0;0.0;1.83;185.42;5.5626;4.25;-254.05766087546598;101.53980937129552;355.59747024676153;False;T1;False;no PV;
901187;180.0;120.0;1;True;< 1975;pre1975;0;2;air-source;False;12.2;single family house;2022-12-08;False;True;;;False;True;False;radiator_only;180.0;True;True;;1448;649;799;3.5595957742813673;29.733950966850827;6637.557597273485;2261.4354171755554;4376.122180097929;3995.6437605866504;380.47841951128015;0.0;1.9859006035092992;570.3958466527597;17.11187539958279;2.8;3888.439987531975;6602.164547815153;2713.724560283178;True;T1;False;no PV;5.0
7411491;180.0;70.0;3;False;1991 - 95;1991_2000;0;4;air-source;False;;single family house;2022-12-11;False;True;;;;False;;floor_only;180.0;True;True;;1132;478;654;3.7661865237875762;20.783779151943463;4058.038283232184;3133.1138391575887;924.9244440745952;924.9244440745955;0.0;0.0;2.0893213810946696;294.66481672837233;8.839944501851171;3.5;707.5360810691178;1297.8725773344722;590.3364962653544;True;T1;False;no PV;14.0
1071058;250.0;110.0;2;True;> 2010;post2010;0;4;air-source;False;13.7;single family house;2022-12-11;False;False;oversized;True;True;False;True;floor_only;250.0;True;True;;1059;469;590;3.531261738583022;34.03231539187913;3303.423986338833;3406.7263104615527;-103.30232412271971;-103.30232412271997;0.0;0.0;1.792713556023764;229.53781336142583;6.886134400842775;3.5;-382.2029161655704;98.29941574185662;480.502331907427;False;T1;False;no PV;
1091217;150.0;65.0;2;True;2000 - 10;2001_2010;0;6;ground-source;False;5.7;single family house;2022-12-16;False;True;;False;;False;True;floor_only;150.0;True;True;;1038;472;566;3.4782180684705812;19.625136801541426;3503.205745967475;3237.0116221775374;266.19412378993775;266.19412378993786;0.0;0.0;2.101206394693739;199.25738368162433;5.977721510448729;4.25;138.30652631147345;462.62272857157916;324.3162022601057;True;T1;False;no PV;31.0
7069411;190.0;90.0;2;True;1995 - 00;1991_2000;0;4;air-source;False;12.0;single family house;2022-12-22;False;False;oversized;False;;True;True;floor_only;190.0;True;True;;997;454;543;3.5918107801665866;29.74669709127382;3967.6505403897836;3079.0874663066406;888.563074083143;888.5630740831435;0.0;0.0;2.0586552130191516;307.83046976050133;9.234914092815039;3.5;693.3948670090513;1355.9343291340394;662.5394621249882;True;T1;False;no PV;15.0
679810;320.0;100.0;2;False;1981 - 85;1976_1990;0;2;ground-source;False;5.31;other;2022-12-22;False;True;;False;False;True;;floor_only;160.0;False;False;;1147;479;668;3.8709733899397296;24.182837837837837;4065.323448871009;2625.5463374383476;1439.7771114326615;1439.7771114326608;0.0;0.0;1.14375;448.928;13.46784;4.25;1199.7712831955434;1997.9291693778675;798.1578861823241;True;T2;False;no PV;25.0
721074;134.0;67.0;2;False;> 2010;post2010;0;1;air-source;False;6.0;single family house;2023-01-03;False;True;;False;True;False;False;floor_only;134.0;True;True;;1101;479;622;3.6065983756532267;13.017502270663034;1475.5352883529192;1542.9371167917197;-67.40182843880052;-67.40182843880035;0.0;0.0;2.0694299990480967;131.93146876938678;3.9579440630816034;3.5;-202.9259540355443;71.42496430250961;274.35091833805393;False;T1;False;no PV;
712718;200.0;120.0;2;False;1981 - 85;1976_1990;0;2;ground-source;False;13.7;single family house;2023-01-05;False;False;oversized;True;True;False;True;floor_only;200.0;True;True;;1122;460;662;3.8258845036038127;24.31212299465241;3894.3848783361937;2274.582825240314;1619.8020530958797;1619.8020530958797;0.0;0.0;2.083080724211159;430.8729158737854;12.926187476213563;4.25;1300.4035693877836;2275.4480218287376;975.044452440954;True;T1;False;no PV;19.0
7211189;202.0;101.0;2;False;< 1975;pre1975;2;5;air-source;False;10.0;single family house;2023-01-10;False;True;;False;False;;False;floor_only;202.0;True;True;;1132;479;653;3.761916794694526;38.58671996466431;5932.658260900256;3577.199412067027;2355.4588488332292;2355.458848833229;0.0;0.0;1.8246401654267885;467.13311341621124;14.013993402486339;3.5;922.2301256033868;4381.130636213455;3458.9005106100676;True;T2;False;no PV;35.0
