Household_ID;era;pv;area_m2;kwh_per_day;hdd_per_day;n_days;tier;deficiency;deficiency_lo;deficiency_hi;E_as_built;E_as_built_lo;E_as_built_hi;E_reference;E_reference_lo;E_reference_hi;band;decisive;window;pv_lvl;kwh_yr;implied_appliance
105900;2001_2010;False;240.0;38.21156052141527;5.580197082557418;537;T1;3012.2653036837164;2562.1938334684965;3629.0085821947328;7417.482360374161;6911.320725494736;8283.45332142993;4405.217056690444;4121.004721065108;4957.767965358171;1066.8147487262363;True;post_visit;no PV;13947.219590316574;6529.737229942413
826780;pre1975;True;150.0;13.34161401425178;4.069792376673895;842;T3;2354.8775980422415;988.6526988813671;4396.620689148509;4993.888779276335;3630.1690267832705;7165.114969342626;2639.011181234094;2413.5856165212613;3013.8077555590394;3407.967990267142;True;post_visit;PV;4869.6891152019;-124.19966407443553
698310;pre1975;True;200.0;25.177097415506957;3.574444694153917;503;T2;2608.3493320613443;1039.0682279782375;4493.015580058987;5942.119889943719;4426.840909781108;7983.580255100951;3333.7705578823743;3054.225503804366;3802.160043896014;3453.9473520807496;True;post_visit;PV;9189.640556660039;3247.52066671632
24611;pre1975;;160.0;19.007152758132957;3.20565853883525;707;T2;3070.93757257037;1707.4608657786791;4432.249190423289;4802.929784598825;3291.6539447003506;6119.071343186975;1731.992212028455;1463.1957705422435;1884.6897917030626;2724.78832464461;True;post_visit;Unknown;6937.610756718529;2134.680972119704
6683113;pre1975;False;160.0;22.48769254658385;2.9318234989648033;322;T2;2144.594128595047;1300.2949964419497;3396.690867140677;4574.954027264154;3686.8567796175844;5903.274791453026;2430.359898669107;2217.2424184561537;2714.5181127321944;2096.395870698727;True;post_visit;no PV;8208.007779503105;3633.0537522389504
896968;1976_1990;True;200.0;10.355299418604652;3.077478113414223;344;T2;1038.2050088458777;589.4041081949313;1706.3039181535785;3026.028074803702;2558.9220565818355;3822.9067854441887;1987.8230659578244;1865.2134107916925;2240.2291014387188;1116.8998099586472;True;post_visit;PV;3779.684287790698;753.6562129869958
9981041;2001_2010;True;410.0;25.311705711519842;3.2268635324157864;1033;T1;465.4852658072127;204.11312265271098;806.5358064326197;3357.3313990188276;3053.9865065033437;4026.954275317515;2891.846133211615;2628.8989058316656;3391.957225627087;602.4226837799087;True;post_visit;PV;9238.772584704742;5881.441185685915
111710;1991_2000;;290.0;36.80000807265388;5.14109382997704;991;T1;1657.314432398678;1273.2352554233362;2451.9078240286476;5701.461939560323;5248.556166064363;6982.281410277735;4044.147507161645;3730.651533815758;4818.41170822575;1178.6725686053114;True;post_visit;Unknown;13432.002946518667;7730.541006958344
1027273;2001_2010;;200.0;27.64955571847507;4.498153714565005;682;T1;2480.438310491727;2090.893029101907;2939.7498929544804;6253.7860392619095;5608.400120903123;6871.197884082429;3773.3477287701826;3290.3801291740824;4174.950021700286;848.8568638525735;True;post_visit;Unknown;10092.087837243402;3838.301797981492
6981151;pre1975;False;240.0;60.296394678492234;3.885629992930364;902;T2;3061.550143464497;1721.7971360498093;5179.582903789767;5816.19729493344;4474.990945122171;8348.180029096131;2754.6471514689433;2555.9666856399854;3285.7077657316504;3457.785767739958;True;post_visit;no PV;22008.184057649665;16191.986762716224
876511;1991_2000;;500.0;48.546786407766994;3.7272330097087383;412;T1;5345.738542444475;4732.830158014509;6103.060756149211;11557.671419958464;10874.769804643747;12884.634198602025;6211.932877513989;5784.381288962098;7055.986877599161;1370.2305981347017;True;post_visit;Unknown;17719.577038834952;6161.905618876488
7412010;2001_2010;;250.0;32.96525670498084;5.349812454883669;783;T1;698.1438455288453;337.2717073135128;1292.2442590183218;5449.266860865947;4969.367406447031;6582.654925130288;4751.123015337102;4386.112507600731;5635.2774081677335;954.972551704809;True;post_visit;Unknown;12032.318697318005;6583.0518364520585
6810910;1976_1990;False;160.0;31.21874181818182;5.723695740008783;825;T2;2047.778792565618;772.7313692304277;3705.9906997502353;4974.591132265163;3792.1526611533395;6915.420723855868;2926.8123396995447;2681.2831642828314;3378.329696275438;2933.2593305198075;True;post_visit;no PV;11394.840763636364;6420.249631371202
9889190;pre1975;False;200.0;19.154939432989693;4.175765912147019;776;T3;3667.1406510549086;1663.443777526763;7088.923226478801;6855.253367289338;4911.309866436514;10473.873281449294;3188.112716234429;2910.7841679039175;3738.84365210345;5425.479448952037;True;post_visit;no PV;6991.552893041237;136.29952575189964
6808461;post2010;False;207.0;16.18072472594397;3.950642729792229;821;T1;-79.13331085195205;-277.8695700271446;90.40604778252921;2873.5098832357316;2643.820310579966;3290.3019788536562;2952.6431940876837;2715.247200004272;3370.608322446715;368.2756178096738;False;post_visit;no PV;5905.9645249695495;3032.454641733818
6773102;pre1975;False;200.0;36.43627728983689;3.793470959940356;797;T3;2696.1602483178785;1138.0151154662658;5164.715349222155;5553.614168129722;3998.2588748396;8304.358920055987;2857.4539198118437;2599.3021288517425;3272.9304024942794;4026.7002337558893;True;post_visit;no PV;13299.241210790464;7745.627042660742
4710670;pre1975;True;300.0;31.973840852130326;4.018836902037703;798;T1;4978.146720822038;4229.5237044090645;7508.656177687941;8071.907995497422;7196.288107241442;11193.604577607133;3093.761274675384;2857.021060233125;3742.841393750595;3279.132473278876;True;post_visit;PV;11670.451911027569;3598.5439155301465
716869;1976_1990;False;155.0;16.687782983970408;3.916420781286299;811;T2;1428.8138286069961;828.7723089518436;2361.7394392474475;3726.7284077675677;3072.4089772368393;4894.702916752192;2297.9145791605715;2098.368973736011;2669.162039231646;1532.967130295604;True;post_visit;no PV;6091.040789149199;2364.312381381631
115508;pre1975;False;170.0;24.776828680203046;3.929747268814831;788;T3;2451.424300171015;1396.3351362812914;4757.599053470302;4451.3330740856545;3386.8178934948473;7135.970341565446;1999.9087739146394;1843.780302915942;2442.1401480985346;3361.263917189011;True;post_visit;no PV;9043.542468274112;4592.209394188458
781099;1976_1990;False;150.0;24.268970333745365;4.182433483814335;809;T2;1546.094840185062;1085.1769953882526;2384.7563874379302;3477.6891255379583;3010.200268468801;4496.247774368633;1931.5942853528963;1771.7954868023826;2200.622215218432;1299.5793920496776;True;post_visit;no PV;8858.174171817058;5380.4850462791
105768;pre1975;True;294.0;17.767506793478262;3.5092880631695023;736;T3;3568.1442819514637;1438.5590522006876;6598.522259575185;5785.41833265373;3684.106016120242;8919.354559727994;2217.274050702267;2044.3076080136575;2610.8815441130005;5159.963207374497;True;post_visit;PV;6485.139979619566;699.7216469658351
8010411;post2010;False;375.0;29.43738051948052;3.51395487483531;770;T1;-142.6225772387079;-451.4150163132222;170.48508603520762;4476.199126663283;4087.856517699496;5143.706045285321;4618.821703901991;4266.109502289018;5301.270248419215;621.9001023484299;False;post_visit;no PV;10744.64388961039;6268.444762947107
7086681;2001_2010;False;180.0;28.307991432068544;3.9245340854664468;817;T1;393.33424782681504;193.33407151819108;659.1344866589478;2346.5331150080283;2122.4878332019093;2824.5812870376344;1953.1988671812132;1809.2782600069536;2303.596376846362;465.80041514075674;True;post_visit;no PV;10332.416872705018;7985.88375769699
868122;1976_1990;False;280.0;23.26111316113161;3.896405511881206;813;T1;2744.1663811009535;2253.219843467839;3702.4834155397252;5410.3435582266;4795.982453941374;6708.170603381558;2666.1771771256467;2408.506830849637;3150.2252876006646;1449.2635720718863;True;post_visit;no PV;8490.306303813039;3079.9627455864384
881223;1976_1990;False;240.0;41.326712500000006;3.8254121920289856;800;T2;3078.5741554082047;2410.172259349164;4680.465603576857;5654.233762110632;4940.034133519923;7688.2479413271885;2575.659606702427;2385.8074174387225;3122.825529179858;2270.2933442276926;True;post_visit;no PV;15084.250062500003;9430.016300389372
118708;1991_2000;False;186.0;23.279223880597012;3.8221840976278028;804;T2;459.097954309163;352.81713565544004;717.5198797562867;2281.0450929346607;2114.536595680735;2823.2754650171055;1821.9471386254977;1674.0388953491617;2163.878195972059;364.7027441008467;True;post_visit;no PV;8496.916716417909;6215.871623483248
1037610;post2010;False;222.0;53.54172229140722;3.794349964805891;803;T1;-79.77797139518952;-304.14731045089104;89.90841304688712;3270.8193430190636;2994.7086574351047;3781.548662749474;3350.597314414253;3078.387305094184;3859.1385706601623;394.05572349777816;False;post_visit;no PV;19542.728636363634;16271.90929334457
6885841;post2010;False;170.0;17.714525587828494;3.3702058853007797;723;T1;-100.5835733766462;-309.0807309819223;107.06306295618666;3043.296222628368;2646.9862337175905;3322.07940763144;3143.879796005014;2733.4127177520895;3392.161976345955;416.14379393810896;False;post_visit;no PV;6465.8018395574;3422.505616929032
2794690;1976_1990;False;140.0;21.450657465495606;3.738086183696107;797;T2;1036.0872185304506;592.4671132762783;1717.504067054894;4476.0031522201825;3943.3906041236223;5419.631634227811;3439.915933689732;3128.756782592409;3944.0456799732947;1125.0369537786157;True;post_visit;no PV;7829.489974905896;3353.4868226857134
111119;1976_1990;False;180.0;17.850003759398497;3.7650931677018633;798;T1;1556.4311988077056;1285.9497266424105;2321.896058097075;3697.3272433053044;3387.8925296997463;4802.458139992736;2140.8960444975987;1992.7943282698968;2585.2733651690555;1035.9463314546647;True;post_visit;no PV;6515.251372180452;2817.9241288751473
105807;1976_1990;False;200.0;33.817597186700766;3.681842099410653;782;T3;1388.0844517540563;746.1750107824678;2665.6017044356936;3465.4547331728963;2827.2128839626907;4937.025725166516;2077.37028141884;1903.0579742262998;2397.9977374363184;1919.4266936532258;True;post_visit;no PV;12343.42297314578;8877.968239972884
7374981;post2010;True;200.0;24.84075031847134;5.372074079202436;785;T1;-128.33713819719878;-430.38376301948693;130.2936997603935;4090.7745913275435;3762.3316367244975;4747.5736539249765;4219.111729524742;3874.870922594607;4890.904643293316;560.6774627798804;False;post_visit;PV;9066.873866242038;4976.099274914495
861116;1976_1990;False;195.0;17.91939664082687;3.597939454368423;774;T2;1252.029429536116;667.267588121338;2000.6258584944194;3543.441022798923;2906.1057440907284;4450.453541631841;2291.411593262807;2101.0368423162845;2616.3371152688887;1333.3582703730813;True;post_visit;no PV;6540.579773901808;2997.138751102885
108511;2001_2010;False;274.0;38.18139152759949;3.6855565012743954;779;T1;450.84686471939676;196.8922177005082;791.9386394502459;4138.696851655039;3718.455029329549;4756.362598371578;3687.849986935642;3398.4311104659578;4206.836781260961;595.0464217497376;True;post_visit;no PV;13936.207907573813;9797.511055918774
86109;1976_1990;False;160.0;18.400541009463723;3.99377447080876;634;T2;1536.5768320587154;762.4763378547668;2243.2587187231015;4051.352075796906;3075.164813562669;4695.948829017725;2514.7752437381905;2162.716460626987;2722.296536736489;1480.7823808683347;True;post_visit;no PV;6716.197468454258;2664.8453926573525
1037311;1976_1990;False;180.0;10.70833918918919;3.4945644339992166;740;T2;786.2646381465242;179.52412738426125;1504.3406930870412;3058.524733982574;2420.9074188875443;3934.9181698311827;2272.26009583605;2066.69509605932;2577.6104627606655;1324.81656570278;True;post_visit;no PV;3908.543804054054;850.0190700714797
116121;pre1975;False;395.0;80.56500651890482;3.8880447914895226;767;T1;8841.509911626914;7779.182967908858;12736.661005992852;12681.955207416786;11378.183427731998;17297.84272802439;3840.445295789872;3485.223377769277;4714.86103389577;4957.478038083994;True;post_visit;no PV;29406.22737940026;16724.272171983474
120741;1976_1990;False;164.0;28.30462337662338;3.5886236118953514;770;T1;1365.3916616933652;1130.5324798055483;1974.3900766116722;3442.9085346769753;3131.6654140437863;4304.454204918372;2077.51687298361;1915.465631865729;2448.3321984745253;843.8575968061239;True;post_visit;no PV;10331.187532467533;6888.278997790558
114721;1976_1990;False;140.0;30.016128571428574;3.5886236118953514;770;T2;1389.999793677307;830.2327584825663;2191.911963025856;3361.7405340037376;2781.632268492875;4358.9329517037395;1971.7407403264306;1817.3591199148275;2274.572979094096;1361.6792045432899;True;post_visit;no PV;10955.88692857143;7594.146394567692
815461;1976_1990;True;240.0;9.361723684210526;3.3971462306127638;684;T2;1315.1790778315562;680.8297037274211;1985.5602475924081;3733.2003418066174;2927.706816442552;4494.461070534605;2418.021263975061;2103.961060058152;2619.8283124546047;1304.7305438649869;True;post_visit;PV;3417.029144736842;-316.1711970697752
1678757;1976_1990;False;200.0;17.383911492734477;3.820009275745219;757;T2;1356.2946466943831;770.1319791335457;2212.7100133563595;3781.3099309548793;3159.9452924800057;4837.483219139878;2425.015284260496;2234.9054315273333;2812.4882363003403;1442.5780342228138;True;post_visit;no PV;6345.127694848084;2563.8177638932043
971071;1976_1990;False;250.0;31.208876302083336;3.574558612620773;768;T2;1468.21857167599;841.092766912911;2711.73146474507;4105.450815222086;3492.1381452077326;5705.430375277706;2637.232243546096;2436.993609135334;3189.150580625845;1870.6386978321589;True;post_visit;no PV;11391.239850260417;7285.789035038331
121728;post2010;False;455.0;34.70174967405476;3.5674307012074147;767;T1;-116.40698610133313;-426.52728500498813;142.1916204202951;5019.633721862204;4621.210993269329;5833.349624581164;5136.040707963537;4732.621710626204;5993.304034655253;568.7189054252832;False;post_visit;no PV;12666.138631029988;7646.504909167784
114798;pre1975;False;301.0;34.40997058823529;3.3349296888320543;680;T3;4239.705532907403;2130.1919967097597;7334.513638024507;7371.902798254322;5081.467229683558;10588.06907493533;3132.197265346919;2741.4303459563525;3526.7427351310707;5204.3216413147475;True;post_visit;no PV;12559.63926470588;5187.736466451558
1081057;post2010;False;200.0;20.29081389252949;3.5009727239918704;763;T1;-77.11931151711497;-252.0008195499198;100.8796136556175;2750.5000002691186;2489.7483256173728;3112.066798532793;2827.6193117862335;2569.0798257151037;3181.712635955099;352.8804332055373;False;post_visit;no PV;7406.147070773263;4655.647070504145
9776611;post2010;False;180.0;21.87813272010513;3.4741082195433166;761;T1;-77.08035424319223;-256.90545793509733;84.61175658458957;2433.9062128985543;2222.051449757711;2757.5306319117244;2510.9865671417465;2319.8503894109604;2836.4514283700523;341.5172145196869;False;post_visit;no PV;7985.518442838372;5551.612229939818
7411010;post2010;False;260.0;21.341254617414247;3.4735633436579865;758;T1;-111.91328877549859;-384.06454535526706;114.48674216272103;3396.991726765991;3084.5897998325563;3939.0328544008566;3508.90501554149;3200.528422597352;4083.486139676587;498.5512875179881;False;post_visit;no PV;7789.5579353562;4392.566208590209
512280;post2010;False;300.0;28.63069616908851;3.7956862902762625;757;T1;-113.37683668347199;-407.0518235839231;124.41213796364521;3447.1342688260365;3203.1480871074764;4042.034901052993;3560.5111055095085;3306.6855440475156;4158.193190628741;531.4639615475684;False;post_visit;no PV;10450.204101717305;7003.069832891269
7710511;pre1975;False;200.0;53.69702387267904;3.373219832391497;754;T2;3469.7076695624046;2172.661947017903;5849.549296609926;6118.701604367062;4762.486893602154;8729.03543767598;2648.9939348046573;2453.64641717542;3109.749399116076;3676.8873495920234;True;post_visit;no PV;19599.41371352785;13480.712109160788
823761;1991_2000;False;240.0;19.02658189081225;3.4320386344777014;751;T2;740.8665472858188;283.45264437127366;1368.2815960977637;3352.3657885694565;2821.2516535162076;4290.83894036279;2611.4992412836377;2397.759315389192;3112.28806124502;1084.82895172649;True;post_visit;no PV;6944.702390146471;3592.3366015770143
1101758;1976_1990;False;192.0;14.992598130841122;3.4151181768928622;749;T2;703.1058598857535;196.5905947480144;1501.7147995684409;2566.898122855116;2070.7118989631995;3528.399433413278;1863.7922629693626;1739.0757695751238;2181.7591463746994;1305.1242048204265;True;post_visit;no PV;5472.2983177570095;2905.4001949018934
1061168;post2010;False;160.0;21.490703770197488;2.8142657351755003;557;T1;-56.14797879728121;-176.63890402599404;51.76435375351681;1677.8617312163497;1455.2354530693945;1812.7679702739542;1734.0097100136309;1502.2182599691891;1857.043287632348;228.40325777951085;False;post_visit;no PV;7844.106876122083;6166.2451449057335
808112;1976_1990;False;140.0;26.75798382749326;3.2881337649908198;742;T1;2084.207552836101;1824.8250653577293;2539.286724622008;3898.066354250562;3562.793737726375;4513.839360079587;1813.8588014144611;1654.1121271537029;2086.0143901170654;714.4616592642788;True;post_visit;no PV;9766.66409703504;5868.597742784477
1019970;post2010;False;170.0;16.768742024965327;3.229869645621018;721;T1;-66.82434196430222;-222.5590706992038;68.42698728390393;2609.6656442805797;2254.9899039293523;2897.1050463166316;2676.489986244882;2334.8562472497865;2976.5295551209106;290.98605798310774;False;post_visit;no PV;6120.590839112345;3510.925194831765
1148611;1991_2000;True;240.0;34.56211468531468;3.2091121414817065;715;T1;2333.1022481496057;1949.854463047136;2624.3412317720167;5105.553475928984;4471.711252396586;5453.255551521431;2772.4512277793783;2392.8447930593375;3030.3999159790196;674.4867687248807;True;post_visit;PV;12615.171860139859;7509.618384210875
7048688;1976_1990;True;135.0;11.164369439071567;4.127623412665041;517;T2;689.0817436029047;166.5382408023845;1299.70345248195;3136.392752161155;2583.1370507112847;3898.9161269670817;2447.3110085582503;2256.667766735524;2745.3544218303673;1133.1652116795656;True;post_visit;PV;4074.994845261122;938.6020930999671
109104;pre1975;False;200.0;34.35372126436781;3.2021582437947695;696;T2;4175.923248984345;2283.2588382802273;6169.754122382515;6558.879342292066;4530.363003872614;8595.520484136132;2382.956093307721;2064.1174726560503;2565.357601962812;3886.4952841022873;True;post_visit;no PV;12539.108261494252;5980.228919202185
468646;1976_1990;False;150.0;26.147800300300304;3.180803031292162;666;T1;1322.7737093052797;983.2254518823551;1786.6653694983377;3341.849665708379;2831.0831103138084;3953.5755083593194;2019.075956403099;1768.438483199485;2274.7268608184168;803.4399176159826;True;post_visit;no PV;9543.947109609611;6202.0974439012325
1114639;1976_1990;False;195.0;25.13891021671827;3.2776545183290704;646;T1;1346.068376615337;986.860923918473;1707.0625979417825;4549.114563277584;3888.978751268235;5006.812656025897;3203.0461866622472;2785.2662469013917;3480.273764176461;720.2016740233096;True;post_visit;no PV;9175.702229102168;4626.587665824583
671781;pre1975;False;180.0;28.284771551724138;4.407009635807096;464;T2;4111.849443335543;2690.0144468012686;6029.454226051788;7170.166667048497;5676.805310738543;9261.154516332685;3058.3172237129543;2846.308284429855;3428.0972097674667;3339.4397792505197;True;post_visit;no PV;10323.94161637931;3153.774949330813
768113;1976_1990;True;150.0;14.911617224880384;3.699448882416846;627;T2;1935.4279112395452;1121.9717997848404;2639.5495007418594;4164.236843284008;3167.6229902438135;4927.631746935167;2228.8089320444624;1946.4329883164337;2405.250731985701;1517.577700957019;True;post_visit;PV;5442.74028708134;1278.5034437973327
122850;2001_2010;False;220.0;19.455092800000003;3.4212118492753625;625;T1;868.8303984657673;651.4673934249327;1163.0568660671913;2827.369059867504;2426.982185838966;3269.3281178836246;1958.5386614017366;1641.6577643525243;2246.7329401579377;511.58947264225867;True;post_visit;no PV;7101.108872000001;4273.739812132497
461104;1991_2000;False;210.0;17.87397280334728;4.026706915893517;478;T1;850.6792259066551;634.6162586508619;1151.9828775138437;3599.081243379047;3353.7901269317067;4108.415910206309;2748.402017472392;2568.7518129143;3085.0968604644336;517.3666188629818;True;post_visit;no PV;6524.000073221757;2924.91882984271
112810;1991_2000;True;180.0;28.634027272727273;3.3155493412384716;550;T1;881.7443589792483;620.9330966895051;1168.6033723216965;3967.1970609389673;3426.0815186039076;4498.672650397279;3085.452701959719;2718.0930110750924;3445.0848031664923;547.6702756321914;True;post_visit;PV;10451.419954545454;6484.222893606487
610891;2001_2010;False;240.0;30.421649402390436;3.244465283792367;502;T1;2303.556637115759;1990.5105930622447;2737.423225557964;5324.029462654271;4925.2795226152375;5980.903109411748;3020.472825538512;2810.4719142812596;3464.415599409616;746.9126324957194;True;post_visit;no PV;11103.902031872509;5779.872569218238
858577;1976_1990;False;180.0;24.869623711340203;3.673981796902236;582;T2;1889.859577462893;1185.980819528678;2618.2164379567257;3983.857018174681;3140.9425724105686;4765.690272105399;2093.997440711788;1769.3620391368804;2302.438019955898;1432.2356184280477;True;post_visit;no PV;9077.412654639174;5093.555636464494
8399121;2001_2010;False;168.0;27.961647727272727;4.6161426767676765;264;T1;2314.393227141808;1989.2333671396018;2738.242186344321;5354.036460676397;4957.790564765323;5940.660855655722;3039.643233534589;2816.1922211985425;3404.5535909775367;749.0088192047192;True;post_visit;no PV;10206.001420454546;4851.964959778149
108987;2001_2010;False;180.0;32.3279296875;5.861366833673007;512;T1;2003.8690492814867;1658.274717530355;2415.7931478906803;5295.818942867425;4904.853942493108;5932.750880919039;3291.9498935859383;3091.935450361871;3741.7054185848274;757.5184303603253;True;post_visit;no PV;11799.694335937502;6503.875393070077
788488;2001_2010;False;250.0;22.464904564315354;5.056687413554633;241;T1;653.6515561807973;358.05079636507907;1109.5873013050173;4338.18109657797;4054.7450441271026;5136.916817761226;3684.5295403971722;3460.6188526410315;4227.316501441907;751.5365049399381;True;post_visit;no PV;8199.690165975104;3861.509069397134
865116;1976_1990;True;200.0;26.73056959314775;4.4196453154579025;467;T1;2678.474975398802;2332.730854942786;3302.1632046311333;5150.007341637716;4755.602250048684;5972.209961368946;2471.532366238914;2306.5831348430443;2829.339149265222;969.4323496883471;True;post_visit;PV;9756.657901498927;4606.650559861211
991118;1976_1990;False;234.5;52.27703162055336;4.214916938763819;506;T1;2434.784552133259;2131.839367197096;3130.527374463926;4714.635287169216;4360.717325947867;5648.2559681167895;2279.8507350359573;2146.3113676738008;2604.3203051364094;998.68800726683;True;post_visit;no PV;19081.116541501975;14366.481254332759
816910;1991_2000;False;180.0;40.8927731092437;6.181615515771527;476;T1;2622.418273243902;2269.9648576356453;3134.4335799385503;5946.913439955514;5580.072457816937;6746.1236907303755;3324.495166711612;3119.8969659639565;3759.8982492437467;864.468722302905;True;post_visit;no PV;14925.86218487395;8978.948744918434
1001228;2001_2010;False;170.0;26.14365502183406;3.0839511739763306;229;T1;266.60930419214446;147.6282322403342;443.8585908350568;2434.7076508855143;2265.301096866098;2752.4346424563764;2168.09834669337;2023.5777051714258;2441.981876790259;296.2303585947226;True;post_visit;no PV;9542.434082969432;7107.726432083918
107461;1976_1990;False;120.0;23.393102941176473;3.756564720090935;408;T2;687.9139762841328;171.20907659573382;1331.3914623333687;2386.913819170507;1856.2209559541059;3117.6026217595345;1698.9998428863742;1582.7492786401106;1906.5154288201454;1160.1823857376348;True;post_visit;no PV;8538.482573529413;6151.568754358906
106100;1976_1990;False;140.0;18.731714285714286;4.262296926486455;497;T2;1252.183591514421;709.3311890995158;1972.4511440906422;3355.245735837699;2805.9935121551543;4174.510267924046;2103.062144323278;1958.7642096607574;2375.7443164227857;1263.1199549911264;True;post_visit;no PV;6837.075714285715;3481.8299784480155
5845834;2001_2010;False;180.0;28.969063457330414;3.978152602035962;457;T1;297.1322254098245;127.94673054389979;529.6844285507483;2961.4866322269386;2756.89723252651;3422.2060598207527;2664.354406817114;2457.216795362667;3028.417349114437;401.7376980068485;True;post_visit;no PV;10573.7081619256;7612.2215296986615
1111201;pre1975;True;250.0;73.06123217922607;4.3142292718203015;491;T1;6048.986216776499;5401.74353428457;8059.79203554116;9435.205987532649;8725.00604850356;11852.17593112825;3386.2197707561495;3127.8168728308506;3945.3828775158627;2658.0485012565896;True;post_visit;PV;26667.349745417516;17232.143757884867
8612210;1976_1990;True;300.0;28.137677894736843;4.3829019069412665;475;T2;1522.4477332216802;819.6045161591355;2459.854751158901;5747.365880864614;5018.627986891401;7041.839290254572;4224.918147642934;3932.109534418121;4784.646513915766;1640.2502349997653;True;post_visit;PV;10270.252431578947;4522.886550714333
7211010;pre1975;True;180.0;32.341678879310344;4.376542900424788;464;T3;2866.938109860447;1662.523496113665;4830.296530377117;5637.5687503306035;4411.580102072259;7726.163693040457;2770.6306404701563;2544.2883372278147;3160.0808374009875;3167.7730342634522;True;post_visit;PV;11804.712790948275;6167.144040617672
1211151;pre1975;True;245.0;29.48668398268398;4.716000972457494;462;T3;3689.5359669252994;2150.3388594338517;6714.154294421901;7083.635723337609;5380.552061448799;10262.100974911868;3394.09975641231;3192.0209581558406;3999.451343820202;4563.81543498805;True;post_visit;PV;10762.639653679653;3679.0039303420435
7771161;pre1975;False;240.0;69.73553006681514;4.4418969691101;449;T2;4604.490831258276;2719.047289998542;7088.382626805946;7810.230522081363;5892.191131499616;10422.693227746415;3205.7396908230876;2989.7621056298367;3611.3138416541087;4369.335336807404;True;post_visit;no PV;25453.468474387526;17643.23795230616
5769106;post2010;False;200.0;24.91214601769912;4.295435263562909;452;T1;-75.05802086339463;-270.15120652387367;97.81536344327937;2790.2605715801237;2580.836025470852;3177.877936608768;2865.3185924435184;2657.154322212029;3220.934999537799;367.966569967153;False;post_visit;no PV;9092.933296460178;6302.672724880054
901187;pre1975;False;180.0;36.42812527964206;4.229759102551633;447;T1;4473.173717210417;3987.683853116167;6564.549642917683;6768.361405398545;6205.634189107162;9162.927453228622;2295.1876881881276;2146.1411183667237;2718.340965013177;2576.865789801516;True;post_visit;no PV;13296.265727069353;6527.904321670808
7411491;1991_2000;False;180.0;21.042720720720723;4.162751664708186;444;T1;879.4199423351438;666.1825783456061;1182.325085429386;3931.156704590082;3666.7690040790253;4452.367170240473;3051.736762254938;2835.944336648637;3420.507148617472;516.14250708378;True;post_visit;no PV;7680.593063063064;3749.4363584729817
1071058;post2010;False;250.0;33.927324324324324;4.197865925708317;444;T1;-109.07097759576027;-381.3779463430104;119.93500733889984;3405.3018389761955;3153.8739019812365;3904.755871919284;3514.372816571956;3280.4522939560443;4028.036696888288;501.31295368191024;False;post_visit;no PV;12383.473378378378;8978.171539402181
1091217;2001_2010;False;150.0;20.0033576309795;4.048100013205243;439;T1;275.165099570253;137.11380751836666;484.6881402267586;3546.4992601299537;3288.3591028966766;4137.209714838912;3271.3341605597006;3021.4493699341147;3790.935008759924;347.5743327083919;True;post_visit;no PV;7301.225535307518;3754.7262751775643
7069411;1991_2000;False;190.0;31.44530946882217;4.004884459617767;433;T1;879.9647217707598;717.3888294859366;1292.2027353432723;3943.5690531984;3681.9677871209815;4580.529546808575;3063.6043314276403;2838.3962605912425;3497.6372431039804;574.8139058573356;True;post_visit;no PV;11477.537956120092;7533.968902921692
679810;1976_1990;False;320.0;26.35233025404157;3.9647499748970776;433;T2;1268.5344288522842;1007.6829867715918;1736.656250285085;3669.762773552539;3388.079912824773;4312.017229981916;2401.2283447002546;2257.860247844315;2665.007739369345;728.9732635134932;True;post_visit;no PV;9618.600542725173;5948.837769172635
721074;post2010;False;134.0;11.016273159144893;3.970861217253606;421;T1;-63.83663384634542;-202.73223707655052;64.19812600029042;1417.0457626286063;1314.0145522164578;1626.2284545692278;1480.8823964749517;1386.3718593142828;1679.5741660194903;266.93036307684093;False;post_visit;no PV;4020.939703087886;2603.8939404592793
712718;1976_1990;False;200.0;22.870105011933177;4.014673757393379;419;T1;1462.1493090190907;1141.0780418332747;2024.4315020941144;3587.3270930149024;3295.71006509971;4279.76617084486;2125.1777839958118;2008.9148744664135;2408.269755276665;883.3534602608397;True;post_visit;no PV;8347.588329355609;4760.261236340706
7211189;pre1975;False;202.0;40.41599033816426;3.94361732479171;414;T2;2124.0878555485374;827.9604146127807;3820.9093282275726;5531.511224616607;4200.000201865058;7397.700184340891;3407.42336906807;3129.582190283925;3832.6309783531356;2992.9489136147918;True;post_visit;no PV;14751.836473429954;9220.325248813348
811080;1976_1990;False;190.0;36.262760290556905;3.9397479559251853;413;T1;1476.410883199052;1201.36541926812;1988.7656724787416;3693.973355565643;3400.9791013944887;4416.8090892451655;2217.562472366591;2089.880891301569;2506.9368320535327;787.4002532106217;True;post_visit;no PV;13235.90750605327;9541.934150487628
5831058;pre1975;False;160.0;24.222406015037592;4.065453397987723;399;T2;2963.078043258376;1926.537004272774;5168.47810499817;5758.662215078855;4723.561350024819;8166.117767904711;2795.5841718204792;2627.2523548311938;3254.465859754927;3241.941100725396;True;post_visit;no PV;8841.178195488721;3082.5159804098657
760117;1976_1990;False;155.0;31.211820197044336;3.874156582423074;406;T2;1022.7749148453827;543.4633675043193;1661.18807176347;2986.335958743186;2542.1646810718457;3760.2599418547293;1963.5610438978033;1827.4425105451107;2224.0247966406937;1117.7247042591507;True;post_visit;no PV;11392.314371921182;8405.978413177996
