Household_ID;era;area;footprint;n_above;has_basement;A_wall;A_roof;huell_b05;huell_sia;H_b05;H_sia;Tbal_b05;Tbal_sia;Pdes_b05;Pdes_sia
658466;1986 - 90;162.0;81.0;2;False;194.4;81.0;1.95;1.65;331.7598;292.8798;17.5584745348894;17.234360307539134;61.437;54.237
112120;1976 - 80;136.0;70.0;2;False;180.71856573136034;70.0;2.1008718068482377;1.65;294.9292525850883;245.8744;17.69436231218259;17.234360307539134;65.0579233643577;54.237
1159664;< 1975;152.0;76.0;2;False;188.30443436095712;76.0;1.9888449629010334;2.0;482.2717863872921;484.56080000000003;18.424125106523075;18.43156937168669;95.18522099749185;95.637
122887;2000 - 10;232.0;108.0;2;True;224.47378466092653;108.0;1.66583527871089;1.4;267.7823138643706;243.1128;15.668123173408944;15.2285523427808;34.627023344530684;31.437
706817;2000 - 10;168.0;64.0;2;True;172.8;64.0;1.6;1.4;189.48720000000003;176.04719999999998;15.566982888553952;15.228552342780798;33.837;31.436999999999994
748773;1981 - 85;200.0;80.0;2;False;193.19627325598185;80.0;1.5659813662799094;1.65;348.13701860478545;361.58;17.12756774902118;17.234360307539134;52.22055279071782;54.236999999999995
877881;1981 - 85;160.0;140.0;1;True;127.78732331495172;140.0;2.111170770718448;1.65;348.2938586519614;289.264;17.703088986132787;17.234360307539134;65.30509849724277;54.237
100119;1986 - 90;160.0;160.0;1;False;136.610394919274;160.0;2.3538149682454623;1.65;379.35231593541914;289.264;17.89114243832324;17.234360307539134;71.1285592378911;54.237
8087988;2000 - 10;198.0;84.0;2;True;197.9672700220923;84.0;1.6361983334449106;1.4;226.19110800883692;207.4842;15.623170120545488;15.2285523427808;34.271380001338926;31.436999999999998
5610182;1995 - 00;140.0;50.0;3;False;229.10259710444143;50.0;2.172161407888867;1.65;235.56242840744278;195.356;17.028388590097066;16.41679805073814;50.47766323016631;41.862
113115;2000 - 10;305.0;104.0;3;False;330.41646448081246;104.0;1.594808080264959;1.4;343.37608579232494;319.60949999999997;15.558805452391564;15.228552342780798;33.7746969631795;31.437
6901131;2000 - 10;195.0;195.0;1;False;150.81379247270456;195.0;2.2734040639625874;1.4;272.4660169890818;204.34049999999996;16.42157208897332;15.228552342780798;41.91784876755105;31.436999999999998
7474976;< 1975;180.0;60.0;2;True;167.31288055616042;60.0;1.42951600308978;2.0;435.19438875081653;573.822;17.931958629835822;18.43156937168669;72.53239812513608;95.637
730976;1995 - 00;130.0;50.0;2;True;152.73506473629428;50.0;1.7518081902791867;1.65;188.68128560496186;181.402;16.555037252815353;16.41679805073814;43.54183513960658;41.861999999999995
104118;1986 - 90;150.0;140.0;1;True;127.78732331495172;140.0;2.2519154887663446;1.65;343.41485865196137;271.185;17.816052564108478;17.234360307539134;68.68297173039227;54.237
119498;1976 - 80;131.0;131.0;1;False;123.61164993640367;131.0;2.443600381193921;1.65;320.0042199491229;236.8349;17.95315199248267;17.234360307539134;73.2834091486541;54.237
767371;1981 - 85;180.0;90.0;2;False;204.915592378911;90.0;1.8884199576606167;1.65;359.7544739031288;325.422;17.498293793999228;17.234360307539134;59.9590789838548;54.237
841211;< 1975;112.0;56.0;2;False;161.6395991086343;56.0;2.193210706327092;2.0;386.2582587966563;357.0448;18.55019281207186;18.43156937168669;103.46203360624723;95.63700000000001
611629;< 1975;108.0;43.5;3;False;213.6926765240213;43.5;2.5828025604076044;2.0;429.26581330742874;344.2932;18.74203818878708;18.43156937168669;119.24050369650797;95.637
8190108;2000 - 10;160.0;65.0;2;True;174.14476736324866;65.0;1.697779796020304;1.4;186.72190694529945;167.664;15.715553610780328;15.228552342780798;35.01035755224365;31.437
105714;1981 - 85;145.0;145.0;1;False;130.0492214509568;145.0;2.396891182420392;1.65;348.78487716076546;262.14549999999997;17.921354830800688;17.234360307539134;72.16238837808942;54.236999999999995
698983;< 1975;140.0;70.0;2;False;180.71856573136034;70.0;2.040846898081145;2.0;454.0260637373364;446.306;18.458238290907975;18.43156937168669;97.29129937228637;95.637
7646451;> 2010;219.0;130.0;2;False;246.27789182141382;130.0;2.0149675425635336;1.4;212.75679403713931;180.43409999999997;14.853278340860625;13.931302342517295;29.14476630645744;24.716999999999995
477661;2000 - 10;230.0;108.0;2;True;224.47378466092653;108.0;1.6803208028735936;1.4;266.80651386437063;241.01699999999997;15.68976040598246;15.228552342780798;34.80084963448313;31.436999999999998
7747482;1981 - 85;200.0;100.0;2;False;216.0;100.0;1.83;1.65;390.38;361.58;17.43839336031559;17.234360307539134;58.556999999999995;54.236999999999995
776736;< 1975;180.0;90.0;2;False;204.915592378911;90.0;1.8884199576606167;2.0;546.7080497115298;573.822;18.353783156339322;18.43156937168669;91.11800828525497;95.637
310610;1981 - 85;160.0;80.0;2;False;193.19627325598185;80.0;1.9574767078498865;1.65;328.6210186047855;289.264;17.5655848083104;17.234360307539134;61.61644098839728;54.237
8773113;1976 - 80;160.0;80.0;2;False;193.19627325598185;80.0;1.9574767078498865;1.65;328.6210186047855;289.264;17.5655848083104;17.234360307539134;61.61644098839728;54.237
897731;< 1975;639.0;213.0;3;False;472.86243242617616;213.0;1.2400038066137342;2.0;1381.4573837753378;2037.0681000000002;17.687225072938194;18.43156937168669;64.85715416785624;95.63700000000001
468665;< 1975;170.0;170.0;1;False;140.81477195237724;170.0;2.32832218795516;2.0;617.2929421357093;541.943;18.62302005744765;18.43156937168669;108.93404861218399;95.637
1191021;< 1975;380.0;300.0;1;True;187.06148721743878;300.0;1.6764775979406283;2.0;1045.4350077435424;1211.402;18.182574731162923;18.43156937168669;82.53434271659545;95.637
9097838;1981 - 85;213.5;90.0;2;True;204.915592378911;90.0;1.592110502945719;1.65;376.0991239031288;385.98665;17.16165252149071;17.234360307539134;52.84765207069726;54.237
112691;1991 - 95;320.0;80.0;3;True;289.7944098839728;80.0;1.280607530887415;1.65;381.5149254361851;446.52799999999996;15.806192907995083;16.41679805073814;35.767024259642355;41.861999999999995
699801;1976 - 80;225.0;150.0;2;False;264.5448922205832;150.0;2.1757550765359253;1.65;501.41341377646654;406.7775;17.75634243302966;17.234360307539134;66.85512183686221;54.236999999999995
808410;1991 - 95;204.0;60.0;3;True;250.96932083424065;60.0;1.6714182393835326;1.65;287.06472645883235;284.66159999999996;16.446794377761083;16.416798050738137;42.215400949828286;41.86199999999999
876790;2000 - 10;180.0;70.0;3;False;271.07784859704054;70.0;2.0893213810946696;1.4;238.25313943881622;188.62199999999996;16.22250518033102;15.228552342780798;39.70885657313604;31.436999999999994
1015877;< 1975;170.0;170.0;1;False;140.81477195237724;170.0;2.32832218795516;2.0;617.2929421357093;541.943;18.62302005744765;18.43156937168669;108.93404861218399;95.637
1141047;1995 - 00;148.0;60.0;3;False;250.96932083424065;60.0;2.3038467623935177;1.65;259.74232645883234;206.5192;17.1510226689323;16.41679805073814;52.65047157949304;41.862
