Household_ID;era;area_m2;installed_kw;required_kw;ratio;heat_as_built;deficiency;term_envelope;term_emitter;term_dhw;cap_LOW;cap_MID;cap_HIG;deficiency_with_capacity_mid;label_correctly_planned;label_sizing_direction
730976;1991_2000;130.0;15.0;6.290470710186069;2.3845592311097983;1715.532830252758;611.3537162127814;611.3537162127808;0.0;0.0;85.77664151263791;171.55328302527582;257.3299245379137;782.9069992380572;False;oversized
104118;1976_1990;150.0;10.3;11.835893639338265;0.870234247946137;1761.7134805345945;2394.4934576988294;952.4260663944823;0.0;1442.0673913043477;0.0;0.0;0.0;2394.4934576988294;True;
119498;1976_1990;131.0;12.6;8.639791648664476;1.4583685015075203;2364.5894301710587;1132.7980147211047;1132.7980147211044;0.0;0.0;54.19266568940148;108.38533137880296;162.5779970682044;1241.1833460999076;True;
767371;1976_1990;180.0;9.421;9.772887439957131;0.9639935032385193;2602.695806988493;1170.4965210516107;1170.4965210516098;0.0;0.0;0.0;0.0;0.0;1170.4965210516107;False;oversized
841211;pre1975;112.0;14.0;9.008531973259029;1.5540822901620008;3292.901848793557;2120.367549233915;1969.0728009036386;151.2947483302764;0.0;91.22692988291104;182.45385976582207;273.6807896487331;2302.821408999737;False;oversized
611629;pre1975;108.0;5.92;10.785904325292703;0.5488645014324606;3944.318386712953;2823.293107319681;2543.036787471363;280.256319848318;0.0;0.0;0.0;0.0;2823.293107319681;True;
8190108;2001_2010;160.0;6.1;6.12409151044873;0.996066108677895;1592.5627295115178;1764.1797584933483;322.112367189001;0.0;1442.0673913043477;0.0;0.0;0.0;1764.1797584933483;True;
105714;1976_1990;145.0;8.14;9.420898650470093;0.8640364684948418;2809.6723625533714;1340.2264747015788;1340.226474701579;0.0;0.0;0.0;0.0;0.0;1340.2264747015788;True;
698983;pre1975;140.0;12.6;10.62073697194081;1.1863583509589075;2855.39284482271;3841.488745683236;1684.5670687244544;234.1651552196511;1922.7565217391304;26.606315095051198;53.212630190102395;79.81894528515357;3894.7013758733387;True;
7646451;post2010;219.0;5.29;6.3827038211141796;0.8288023615478629;1311.4876860343875;-78.88436743936472;-78.88436743936477;0.0;0.0;0.0;0.0;0.0;-78.88436743936472;False;oversized
477661;2001_2010;230.0;9.7;8.677616769913897;1.117818435314037;2148.334444774403;2353.3800566981945;430.62353495906444;0.0;1922.7565217391304;12.655670140728532;25.311340281457063;37.967010422185595;2378.6913969796515;True;
7747482;1976_1990;200.0;14.5;11.7114;1.238109875847465;2355.1553022103335;2133.864075622804;1172.4858147532393;0.0;961.3782608695652;28.039286830540064;56.07857366108013;84.11786049162018;2189.9426492838843;False;oversized
776736;pre1975;180.0;17.2;13.851874548504064;1.2417091953707822;3500.806056360204;2413.4984499478655;2141.6715483447806;271.82690160308465;0.0;42.3088507515993;84.6177015031986;126.92655225479788;2498.116151451064;True;
310610;1976_1990;160.0;8.1;9.858630558143565;0.8216151271952394;2536.1536671397535;1283.4865841892984;1283.4865841892981;0.0;0.0;0.0;0.0;0.0;1283.4865841892984;True;
8773113;1976_1990;160.0;8.69;8.919041738375618;0.9743199162988407;3399.2651498395758;1914.5828674572394;1543.4122968616555;371.1705705955842;0.0;0.0;0.0;0.0;1914.5828674572394;True;
897731;pre1975;639.0;15.7;33.123915972785284;0.4739777752394726;11998.0717375522;7434.878690541327;6294.08042878861;1140.7982617527184;0.0;0.0;0.0;0.0;7434.878690541327;False;undersized
1191021;pre1975;380.0;16.3;27.479826924784746;0.5931623967143193;8096.45638394623;5106.387769895092;4720.572464856234;385.81530503885654;0.0;0.0;0.0;0.0;5106.387769895092;True;
9097838;1976_1990;213.5;8.9;12.51246727136733;0.7112905717936341;3311.1210082189364;1838.837087995044;1648.864969256477;189.97211873856665;0.0;0.0;0.0;0.0;1838.837087995044;True;
699801;1976_1990;225.0;12.0;12.472291729135934;0.9621327227270803;1236.2460969215927;518.2298792774602;518.2298792774603;0.0;0.0;0.0;0.0;0.0;518.2298792774602;True;
876790;2001_2010;180.0;6.6;7.147594183164487;0.9233876225857511;2128.9819378125744;1882.3001886039442;440.2327972995971;0.0;1442.0673913043477;0.0;0.0;0.0;1882.3001886039442;True;
1015877;pre1975;170.0;13.2;14.362733158571316;0.9190451325848502;5422.178826450718;3705.981035369896;3276.9315875996904;429.04944777020563;0.0;0.0;0.0;0.0;3705.981035369896;True;
1141047;1991_2000;148.0;5.8;7.792269793764972;0.7443274108194896;2458.4429468323665;906.8574650991645;906.8574650991644;0.0;0.0;0.0;0.0;0.0;906.8574650991645;True;
