Household_ID;era;area_m2;residents;pv_level;n_days;hdd_per_day_raw;meas_kwh_day;pred_heat_kwh_day;pred_dhw_kwh_day;pred_appl_kwh_day;pred_noappl_kwh_day;pred_kwh_day;pred_lo_kwh_day;pred_hi_kwh_day;resid_noappl_kwh_yr;resid_kwh_yr;ratio_meas_pred;inside_band;above_band;band_rel_width
610891;2001_2010;240.0;4;False;824;3.701072437385676;33.94351577669903;7.521442636531437;9.319999999999999;11.09041095890411;16.841442636531436;27.93185359543555;27.798490638730733;32.23815359740181;6242.256696161172;2194.256696161171;1.2152260379255988;False;True;0.158946234753163
858577;1976_1990;180.0;1;False;1127;3.793147570181192;25.89477107364685;8.473143827777756;2.3299999999999996;6.212328767123288;10.803143827777756;17.015472594901045;14.892732500987945;21.10229843698388;5508.443944742219;3240.943944742219;1.5218367241475637;False;True;0.36493643660868574
8399121;2001_2010;168.0;4;False;478;4.868294979079498;28.97189539748954;7.062224926786715;9.320000000000002;11.09041095890411;16.38222492678672;27.472635885690828;26.94543398561689;31.42524480572776;4595.22972180653;547.2297218065299;1.0545728308720317;True;False;0.1630644703606394
108987;2001_2010;180.0;3;False;512;5.861366833673007;32.3279296875;9.413904428684976;6.989999999999999;9.464383561643835;16.403904428684974;25.86828799032881;25.029251181785583;29.814106139913246;5812.2692194674855;2357.7692194674855;1.2497127641220869;False;True;0.18496991219196812
788488;2001_2010;250.0;3;False;599;5.208797996661102;23.861664440734558;11.408728981096893;3.0391304347826082;9.464383561643835;14.4478594158795;23.912242977523334;23.263445535170202;28.13013958161836;3436.0388340720956;-18.461165927903522;0.997884826746018;True;False;0.2035231095227109
865116;1976_1990;200.0;2;True;726;3.410258284425281;23.21919008264463;9.128891170792738;4.659999999999999;7.838356164383562;13.788891170792738;21.6272473351763;20.4735322324093;25.433202363168554;3442.0591028259405;581.0591028259406;1.0736082000079161;True;False;0.2293250756277451
991118;1976_1990;234.5;2;False;1569;3.9848345387535673;51.17662205226259;9.773223711725567;4.66;7.838356164383562;14.433223711725567;22.27157987610913;21.493344654766307;26.536660214385357;13411.340394296012;10550.340394296012;2.2978442632693556;False;True;0.22644624169788005
816910;1991_2000;180.0;3;False;476;6.181615515771527;40.8927731092437;11.647247744724119;6.989999999999999;9.464383561643835;18.637247744724117;28.101631306367953;27.64367020620173;32.02943408837792;8123.266758049647;4668.766758049647;1.455174351389957;False;True;0.1560679461758633
1001228;2001_2010;170.0;3;False;295;2.4354654875951853;23.96304406779661;3.590385838760717;3.0391304347826087;9.464383561643835;6.6295162735433255;16.09389983518716;15.801893373476263;19.313622761019843;6326.73764490245;2872.2376449024496;1.4889519826266484;False;True;0.2182025129711354
107461;1976_1990;120.0;2;False;577;2.690849345691106;21.520972270363952;4.047687224009463;2.026086956521739;7.838356164383562;6.073774180531203;13.912130344914765;12.5486445904249;17.724745607659013;5638.227302788953;2777.2273027889532;1.5469214086418053;False;True;0.3720566792364844
106100;1976_1990;140.0;2;False;742;3.3471929762881363;17.25543665768194;7.045964190971054;2.02608695652174;7.838356164383562;9.072051147492793;16.910407311876355;15.355872064782817;20.871092857889415;2986.9357112190387;125.93571121903864;1.0204033728722353;True;False;0.32614358077780903
5845834;2001_2010;180.0;4;False;557;3.2924055759373454;26.735978456014365;4.208442551638949;4.05217391304348;11.09041095890411;8.260616464682428;19.351027423586537;19.315352469490705;22.96520348459642;6743.507126836157;2695.5071268361576;1.3816309527537787;False;True;0.18861277673851012
1111201;pre1975;250.0;4;True;866;4.055902065133715;68.88914318706698;19.45621035412585;9.320000000000004;11.09041095890411;28.776210354125855;39.86662131302997;39.42472925729715;48.56408086479652;14641.220484023512;10593.22048402351;1.7279905073006856;False;True;0.22924821082122337
8612210;1976_1990;300.0;6;True;582;3.673981796902236;25.341006872852233;10.146443472350134;6.078260869565217;14.068493150684931;16.224704341915352;30.293197492600285;29.817674139551087;36.15462286478778;3327.450423791962;-1807.5495762080388;0.8365246646228837;False;False;0.2091871855648325
7211010;pre1975;180.0;4;True;579;3.6930179720157192;29.643431778929187;12.03652274205474;4.05217391304348;11.09041095890411;16.088696655098218;27.179107614002326;24.73562627630482;35.44239820173605;4947.478320198304;899.4783201983042;1.090669796813243;True;False;0.39393390237416165
1211151;pre1975;245.0;4;True;910;4.196328961618092;30.790403296703296;17.10610472007067;4.05217391304348;11.09041095890411;21.15827863311415;32.24868959201826;28.721884628618675;44.510295931458806;3515.725502210038;-532.2744977899615;0.9547799828841449;True;False;0.48958303430561273
7771161;pre1975;240.0;3;False;887;3.8317206182703463;70.64288049605412;19.827732984545715;3.0391304347826082;9.464383561643835;22.866863419328325;32.33124698097216;27.659795731668837;41.54133230284662;17438.246233004913;13983.746233004915;2.184972343863799;False;True;0.42935357795965784
5769106;post2010;200.0;4;False;582;3.673981796902236;23.49482474226804;3.8469442152373414;4.052173913043479;11.09041095890411;7.89911812828082;18.98952908718493;19.012595128054702;22.647978316359197;5692.432914105335;1644.4329141053352;1.2372515734538938;False;True;0.19144146079735228
901187;pre1975;180.0;2;False;1448;3.5595957742813673;29.733950966850827;17.403245532109768;2.02608695652174;7.838356164383562;19.42933248863151;27.26768865301507;26.00531252430883;35.00265836532065;3761.185744550051;900.1857445500509;1.0904463280778678;True;False;0.32996364141839185
7411491;1991_2000;180.0;4;False;1132;3.7661865237875762;20.783779151943463;7.609801109463304;4.052173913043478;11.09041095890411;11.661975022506782;22.752385981410892;22.677214292199267;26.60311960099546;3329.4585072443883;-718.5414927556117;0.9134769060670904;False;False;0.17254916965648032
1071058;post2010;250.0;4;False;1059;3.531261738583022;34.03231539187913;5.558112671185467;4.052173913043478;11.09041095890411;9.610286584228945;20.700697543133053;20.560680217980703;24.494893577535564;8914.040514792317;4866.040514792318;1.6440178076592649;False;True;0.19005221207436745
1091217;2001_2010;150.0;6;False;1038;3.4782180684705812;19.625136801541426;3.9137541582923348;6.0782608695652165;14.068493150684931;9.992015027857551;24.060508178542484;24.549136384361855;28.712240121295327;3516.0894473946146;-1618.910552605386;0.8156576185304104;False;False;0.1730264259607862
7069411;1991_2000;190.0;4;False;997;3.5918107801665866;29.74669709127382;7.5817289125680905;4.052173913043478;11.09041095890411;11.633902825611568;22.72431378451568;22.7428507550014;27.181098625429165;6611.169906966722;2563.169906966721;1.3090250985507508;False;True;0.19530833417077628
679810;1976_1990;320.0;2;False;1147;3.8709733899397296;24.182837837837837;9.813392990111227;2.02608695652174;7.838356164383562;11.839479946632967;19.67783611101653;18.824142789866006;23.24993771904818;4505.325630289778;1644.3256302897778;1.2289378619379399;False;True;0.22491268370227038
721074;post2010;134.0;1;False;1101;3.6065983756532267;13.017502270663034;3.2627919151626155;1.01304347826087;6.212328767123288;4.275835393423486;10.488164160546773;9.026826833084368;13.2096488813872;3190.708410192435;923.2084101924349;1.241161186209389;True;False;0.3988135563359423
712718;1976_1990;200.0;2;False;1122;3.8258845036038127;24.31212299465241;9.309007125820827;2.02608695652174;7.838356164383562;11.335094082342566;19.173450246726127;18.173467607517725;23.032346494562606;4736.615552993093;1875.6155529930932;1.2680098094918368;False;True;0.25341703368565793
7211189;pre1975;202.0;5;False;1132;3.761916794694526;38.58671996466431;12.050166203783231;5.0652173913043494;12.57945205479452;17.11538359508758;29.6948356498821;26.792846348226526;37.85754001974309;7837.037774895507;3245.5377748955066;1.2994421124138302;False;True;0.3726133999182614
811080;1976_1990;190.0;2;False;1039;3.4748704091169045;34.272207892204044;8.938373958572564;2.02608695652174;7.838356164383562;10.964460915094303;18.802817079477865;17.82655165446544;22.562925406806258;8507.327646645055;5646.327646645055;1.8227166571550644;False;True;0.2518970286378142
5831058;pre1975;160.0;4;False;1118;3.8090248762023284;24.268602862254024;13.753757618129981;4.05217391304348;11.09041095890411;17.80593153117346;28.896342490077572;26.86764934331742;38.78632311352644;2358.875035844406;-1689.124964155595;0.839850332982016;False;False;0.4124630573679578
760117;1976_1990;155.0;2;False;1103;3.6130989527901507;35.129248413417955;7.187557207328077;2.02608695652174;7.838356164383562;9.213644163849818;17.05200032823338;15.769031937276933;21.21513444104128;9459.19555109237;6598.19555109237;2.0601247793347546;False;True;0.31938203137066046
468980;pre1975;160.0;2;False;1219;4.123777532070716;20.398571780147662;16.224951267848184;2.02608695652174;7.838356164383562;18.251038224369925;26.089394388753487;22.399547458689202;35.61994773613194;783.8497478588743;-2077.1502521411257;0.7818721843900294;False;False;0.506734655486742
103721;2001_2010;160.0;2;False;1041;3.4688508053850113;26.704471661863593;3.983236671035939;2.02608695652174;7.838356164383562;6.009323627557679;13.84767979194124;12.982509493802713;16.7799368854392;7553.729032521659;4692.729032521658;1.9284437583113712;False;True;0.2742284230060278
821088;1991_2000;220.0;2;False;1036;3.4831671702758658;24.847171814671814;5.769517205658017;2.02608695652174;7.838356164383562;7.795604162179757;15.633960326563319;14.450897373660936;19.11443143798623;6223.822193159601;3362.822193159601;1.589307590377758;False;True;0.29829511952909243
796869;2001_2010;150.0;2;False;1045;3.4634118230358504;15.375089952153111;4.989677137781715;2.02608695652174;7.838356164383562;7.015764094303455;14.854120258687017;14.019230471642896;17.978680658994435;3051.1539381151247;190.15393811512445;1.035072403103874;True;False;0.2665556841062981
727690;1976_1990;157.0;2;False;503;3.3559712305874894;24.249667992047716;7.044298717815135;2.02608695652174;7.838356164383562;9.070385674336874;16.908741838720438;15.414270803791451;21.212326786303233;5540.438045964457;2679.4380459644563;1.4341497565783876;False;True;0.3429028627803893
669010;1976_1990;170.0;1;False;758;3.4545411456540855;78.5919511873351;8.450655919611073;2.3299999999999996;6.212328767123288;10.780655919611073;16.99298468673436;15.402613903390316;21.589169447031054;24751.122772719267;22483.62277271927;4.624964515426664;False;True;0.36406526915017445
9889114;pre1975;200.0;4;False;874;3.063642465094684;35.563243707093825;13.32354675276767;4.05217391304348;11.09041095890411;17.37572066581115;28.46613162471526;24.25137094960842;37.03320476874158;6638.445910068176;2590.4459100681765;1.249317756832706;True;False;0.44901899519201033
7984107;pre1975;120.0;2;False;712;4.538089887640449;32.55018117977528;12.27751672688007;2.02608695652174;7.838356164383562;14.303603683401809;22.141959847785373;21.092632652431853;27.987001966534002;6660.000786176316;3799.000786176316;1.470067753872787;False;True;0.31137123188269716
721077;1976_1990;234.0;3;False;1140;3.814088285024155;29.7089;8.74651478117989;3.0391304347826082;9.464383561643835;11.785645215962498;21.25002877760633;20.25514184761653;27.141367411808908;6541.987996173689;3087.4879961736888;1.3980639890383482;False;True;0.32405723475768683
658466;1976_1990;162.0;2;False;962;3.4421285666937838;14.062115384615383;6.448714643918774;2.02608695652174;7.838356164383562;8.474801600440514;16.313157764824076;15.333929151819286;19.50172557802441;2039.3695312238272;-821.630468776173;0.8620106289254067;False;False;0.25548679699476134
112120;1976_1990;136.0;2;False;1284;3.7594248273059736;14.46554906542056;7.602955573489203;2.02608695652174;7.838356164383562;9.629042530010944;17.467398694394504;16.61119877846416;20.930925398114734;1765.3248854245103;-1095.6751145754893;0.828145582436538;False;False;0.24730222829555185
1159664;pre1975;152.0;4;False;454;4.389148247462172;33.746715859030836;14.163100488221406;4.05217391304348;11.09041095890411;18.215274401264885;29.305685360168994;25.52434599048108;38.72055346185873;5668.976132084572;1620.9761320845723;1.1515416017158875;True;False;0.4502951324698707
122887;2001_2010;232.0;3;False;1099;3.624955183236407;29.62284440400364;7.214191731719455;3.0391304347826096;9.464383561643835;10.253322166502064;19.7177057281459;19.4608419941681;23.40909881259034;7069.875616688076;3615.3756166880744;1.5023474238039123;False;True;0.2002391593047425
706817;2001_2010;168.0;3;False;1045;3.4597834338811455;32.593960765550236;4.905392456434215;3.0391304347826087;9.464383561643835;7.944522891216824;17.40890645286066;17.061074480829312;20.76086790645725;8997.044824131695;5542.544824131695;1.872257792515988;False;True;0.21252302295070244
748773;1976_1990;200.0;2;False;317;2.9942124079915877;18.98772239747634;7.285411939633716;2.02608695652174;7.838356164383562;9.311498896155456;17.149855060539018;16.28026514864442;20.58627983899359;3531.8215779821226;670.8215779821224;1.1071651818892723;True;False;0.25108169574313777
100119;1976_1990;160.0;3;False;274;3.344338199513382;28.882058394160584;7.164324374155433;3.0391304347826082;9.464383561643835;10.20345480893804;19.667838370581876;19.246431544928072;23.575040092346295;6817.690308606228;3363.1903086062284;1.4684917503369794;False;True;0.2200856274013686
8087988;2001_2010;198.0;2;False;387;5.074782046961015;33.75986821705426;8.560009020924792;4.659999999999999;7.838356164383562;13.220009020924792;21.058365185308354;20.165709545049385;24.857896411712083;7497.0486065872565;4636.0486065872565;1.6031571263949436;False;True;0.22281819245571183
5610182;1991_2000;140.0;2;False;373;3.7252663869137814;31.47072922252011;6.017367747881353;4.660000000000001;7.838356164383562;10.677367747881355;18.515723912264917;17.629199918165593;21.569968633734394;7589.576938243145;4728.576938243145;1.6996758739567144;False;True;0.2128336290950209
6901131;2001_2010;195.0;4;False;504;4.207008741660915;35.506323412698414;7.86011599048182;9.320000000000002;11.09041095890411;17.180115990481823;28.270526949385932;27.649319575477072;32.688466178971005;6689.065709109055;2641.065709109056;1.2559484114416075;False;True;0.17824735324232746
7474976;pre1975;180.0;2;False;1075;2.7859107516009436;30.734422325581395;9.240382823139411;2.02608695652174;7.838356164383562;11.26646977966115;19.104825944044713;16.237882529755034;25.528593046785293;7105.802679260889;4244.802679260889;1.6087255866972092;False;True;0.48630176188160074
801031;2001_2010;120.0;2;False;952;3.6031630130312995;26.784920168067227;4.394736228353331;2.02608695652174;7.838356164383562;6.42082318487507;14.259179349258632;13.494165274456032;17.331047181805854;7432.8953988651365;4571.895398865137;1.8784334997132803;False;True;0.2690815378200086
730976;1991_2000;130.0;3;True;336;4.092657587129055;32.40291964285714;5.884512612264254;3.0391304347826087;9.464383561643835;8.923643047046863;18.388026608690698;17.9727003588867;22.063739271585018;8569.935957470752;5115.435957470752;1.7621749376598472;False;True;0.2224838477645435
104118;1976_1990;150.0;3;False;456;2.712343138189677;26.126394736842105;6.0429185688474325;6.989999999999998;9.464383561643835;13.032918568847432;22.497302130491267;22.256304896873775;26.919046349223823;4779.118801318055;1324.6188013180558;1.1613123469339117;True;False;0.20725780474941902
119498;1976_1990;131.0;3;False;436;4.10716354208217;48.68648165137615;8.110865661847027;3.0391304347826096;9.464383561643835;11.149996096629637;20.61437965827347;19.60655430073898;25.613621956937934;13700.817227482477;10246.317227482477;2.3617728235560116;False;True;0.29140181542101595
767371;1976_1990;180.0;2;False;425;3.996594049445865;17.338456470588234;8.927603151642721;2.02608695652174;7.838356164383562;10.95369010816446;18.79204627254802;17.333720423161186;23.11594710742847;2330.4397222846774;-530.5602777153221;0.9226486684378149;True;False;0.3076954260544864
841211;pre1975;112.0;2;True;715;3.7098939596635248;27.597025174825173;8.624696349168877;2.02608695652174;7.838356164383562;10.650783305690616;18.48913947007418;15.487920997932196;23.947387502010326;6185.378282234114;3324.378282234113;1.492607334132163;False;True;0.45753705940562034
611629;pre1975;108.0;2;False;897;3.899378273795098;27.3724381270903;12.016663139793986;2.0260869565217385;7.838356164383562;14.042750096315725;21.881106260699287;18.81175265843579;28.025953299148014;4865.336131232721;2004.3361312327204;1.2509622594472753;True;False;0.4211030526030521
8190108;2001_2010;160.0;3;False;760;3.466130072463768;37.95568157894737;4.85186234305975;6.989999999999998;9.464383561643835;11.841862343059748;21.306245904703584;21.000446487930052;25.036020156519715;9531.544021098982;6077.044021098982;1.781434502760913;False;True;0.18940801146478678
105714;1976_1990;145.0;3;False;630;3.4174835518748563;31.9448873015873;7.359032270139788;3.0391304347826082;9.464383561643835;10.398162704922395;19.86254626656623;18.99927813946469;24.598885669976124;7864.554477782691;4410.054477782691;1.6082976911856843;False;True;0.28191790998805694
698983;pre1975;140.0;4;True;318;3.2276818658280924;31.55476100628931;9.794388607446662;9.320000000000002;11.09041095890411;19.114388607446664;30.204799566350772;27.681014817890382;36.94580613378361;4540.735925577566;492.73592557756683;1.044693606953858;True;False;0.3067324216319098
7646451;post2010;219.0;5;True;341;3.0835361681329427;13.796193548387098;4.49858241894535;5.065217391304349;12.57945205479452;9.563799810249698;22.14325186504422;22.3330990382759;26.165543115641963;1544.823714420151;-3046.6762855798497;0.6230427957226122;False;False;0.17307503435916002
477661;2001_2010;230.0;4;False;822;4.00693494128848;29.91109732360097;6.545062746819553;9.319999999999999;11.09041095890411;15.86506274681955;26.955473705723662;27.07582298091133;31.18771777895564;5126.802620525218;1078.8026205252172;1.1096483649348636;True;False;0.15254396353536168
7747482;1976_1990;200.0;2;False;383;3.664554149165626;24.189613577023497;8.078505310595446;4.66;7.838356164383562;12.738505310595446;20.576861474979008;19.519905923062524;24.14036571862423;4179.654517246238;1318.6545172462384;1.1755735249730632;False;True;0.22454638192418608
776736;pre1975;180.0;2;True;344;3.0341637175598244;17.47554941860465;12.008244335788975;2.0260869565217385;7.838356164383562;14.034331292310714;21.872687456694276;19.083218119541137;28.18697600626392;1256.0446160972867;-1604.9553839027133;0.7989667229143416;False;False;0.41621578988623636
310610;1976_1990;160.0;2;False;954;3.428853674839729;19.892056603773586;7.726583227012072;2.02608695652174;7.838356164383562;9.752670183533812;17.591026347917374;16.82437863210523;21.201358915653998;3700.8760433875173;839.8760433875173;1.1308070495914317;True;False;0.24881892602400454
8773113;1976_1990;160.0;1;False;457;4.575582120318397;30.046833698030635;11.659945116709997;1.01304347826087;6.212328767123288;12.672988594970867;18.885317362094156;16.653043879506612;23.45583559358895;6341.453462616815;4073.953462616815;1.5910155557321701;False;True;0.36021590655058977
897731;pre1975;639.0;2;False;212;4.3485982704402515;78.19843867924529;41.15502963127494;2.026086956521737;7.838356164383562;43.18111658779668;51.01947275218024;38.0553502070718;69.32100412229164;12781.32256337874;9920.32256337874;1.5327174990436097;False;True;0.612818052179572
1191021;pre1975;380.0;3;False;398;3.916193649406453;62.047233668341704;27.771954500549803;3.0391304347826082;9.464383561643835;30.81108493533241;40.275468496976245;31.36552262398707;60.01744987359304;11401.194287548393;7946.694287548393;1.5405713697160348;False;True;0.71139898103872
9097838;1976_1990;213.5;5;True;944;3.7934696481208547;24.19392690677966;10.08757961956016;5.065217391304347;12.57945205479452;15.152797010864507;27.732249065659026;27.7179688230446;33.636424260469845;3300.0124120090304;-1291.4875879909691;0.8724112800767794;False;False;0.21341418878117951
699801;1976_1990;225.0;2;True;247;1.48746992900311;20.39593927125506;4.2404934612214635;2.026086956521739;7.838356164383562;6.266580417743203;14.104936582126765;13.114195244779552;17.75947612059474;5157.215981531827;2296.2159815318278;1.4460142484511425;False;True;0.3293372393961353
876790;2001_2010;180.0;3;False;902;3.9701057071242647;38.738015521064305;6.486103876294749;6.989999999999999;9.464383561643835;13.476103876294747;22.940487437938582;22.4486464671032;26.698234177104943;9220.597750340889;5766.0977503408885;1.6886308813560797;False;True;0.18524400239961117
1015877;pre1975;170.0;2;True;864;4.025471089975845;23.910495370370374;16.519076315104655;2.02608695652174;7.838356164383562;18.545163271626397;26.38351943600996;20.65819802364484;36.99684926021005;1958.3462160415515;-902.6537839584486;0.9062663314635636;True;False;0.6192748953069978
1141047;1991_2000;148.0;2;True;468;4.73462595999009;14.757974358974359;8.432796080641433;2.02608695652174;7.838356164383562;10.458883037163172;18.297239201546734;17.16436103161247;21.689305955741748;1569.168332461083;-1291.8316675389171;0.8065683678511899;False;False;0.2473020587579556
