Household_ID;era;renovated;area_m2;huellzahl;b_ground_en12831;live_W_m2;S0;S1;S2;D1;bench;r_S0;r_S1;r_S2;r_D1
865116;1976_1990;False;200.0;1.83;0.45694795297366486;58.556999999999995;58.556999999999995;54.375;53.858375435683975;43.40337543568398;45.0;1.3012666666666666;1.2083333333333333;1.196852787459644;0.9645194541263106
991118;1976_1990;False;234.5;1.7052391068094237;0.4433593835818529;55.56273856342617;55.56273856342617;51.38073856342617;50.23786998292025;39.782869982920246;45.0;1.2347275236316928;1.1417941902983593;1.1163971107315611;0.8840637773982277
816910;1991_2000;False;180.0;1.8884199576606167;0.5737494323061776;45.79592930140018;45.79592930140018;41.61392930140018;42.222362117926146;31.767362117926147;35.0;1.308455122897148;1.1889694086114335;1.2063532033693185;0.9076389176550328
1001228;2001_2010;False;170.0;1.9418507982516016;0.43458678420882885;37.93920957901921;37.93920957901921;33.757209579019225;33.494017581365334;23.03901758136533;32.5;1.1673602947390527;1.03868337166213;1.0305851563497026;0.7088928486573948
107461;1976_1990;True;120.0;2.1442740046346698;0.44337695751623407;54.842137586900066;54.842137586900066;50.66013758690006;50.12929656361476;39.67429656361476;45.0;1.2187141685977791;1.1257808352644458;1.1139843680803279;0.8816510347469947
106100;1976_1990;True;140.0;2.435495148816005;0.44337695751623407;65.78239812513608;65.78239812513608;61.60039812513609;61.09079074278221;50.635790742782206;45.0;1.4618310694474685;1.3688977361141352;1.3575731276173824;1.125239794284049
5845834;2001_2010;False;180.0;1.924038105676658;0.44337695751623407;37.7254572681199;37.7254572681199;33.543457268119894;32.90727570444142;22.45227570444142;32.5;1.1607833005575352;1.032106377480612;1.012531560136659;0.6908392524443514
1111201;pre1975;False;250.0;1.4744860247099318;0.44337695751623407;74.35368400075224;74.35368400075224;70.17168400075225;67.91745711064277;57.462457110642774;60.0;1.239228066679204;1.1695280666792043;1.131957618510713;0.9577076185107128
8612210;1976_1990;True;300.0;1.631816307401944;0.44337695751623407;48.90514245544082;48.90514245544082;44.72314245544082;44.12860050936129;33.673600509361286;45.0;1.0867809434542404;0.9938476101209072;0.9806355668746953;0.7483022335413619
7211010;pre1975;True;180.0;1.8884199576606167;0.44337695751623407;76.95485860280036;76.95485860280036;72.77285860280037;71.83857840181822;61.38357840181823;60.0;1.2825809767133394;1.2128809767133395;1.1973096400303038;1.0230596400303038
1211151;pre1975;True;245.0;1.9288887032450928;0.4752333678927176;78.29032720708807;78.29032720708807;74.10832720708808;73.05734151552645;62.602341515526454;60.0;1.3048387867848013;1.2351387867848014;1.2176223585921073;1.0433723585921075
7771161;pre1975;True;240.0;1.8432224523681937;0.44337695751623407;75.46334092815037;75.46334092815037;71.2813409281504;70.58063077741379;60.12563077741379;60.0;1.2577223488025062;1.1880223488025066;1.1763438462902298;1.0020938462902298
5769106;post2010;False;200.0;1.83;0.44337695751623407;27.813;27.813;23.631;23.427157047058444;12.972157047058442;25.0;1.11252;0.94524;0.9370862818823378;0.5188862818823377
