Household_ID;n_days;n_warm;n_cold;a_12;b_12;r2_12;rmse_12;a_sia;b_sia;r2_sia;rmse_sia;r2_steponly;r2_hdd12_plus_step;d_r2;d_rmse
6569121;719;277;442;16.709917222532255;1.952313119348777;0.777467829209713;5.500678258214553;14.474030603959607;1.1865921187682038;0.7442361152777885;5.89711301467127;0.47032045684302926;0.7853215005566916;-0.03323171393192448;0.396434756456717
6577811;698;339;359;30.70141936378388;0.27381686030001634;0.015505535427346562;9.491385910608553;30.64792002203511;0.12673141052047873;0.010466774931975897;9.515643935869758;0.003858216314006624;0.016911707586028002;-0.005038760495370664;0.024258025261204352
6584119;394;170;224;23.18033150402101;5.624515122737317;0.7039047359757764;16.040405235498426;18.551258179935488;3.0550919918864152;0.6437239686859725;17.59514735532759;0.40514850347155307;0.7067114314477398;-0.06018076728980393;1.5547421198291644
6591818;1536;628;908;25.262769064048896;2.406415120986245;0.5034662764348917;10.878930575621359;22.76465423891444;1.3843811003036501;0.49937316185695335;10.92367810915883;0.35368114290080377;0.517306728518784;-0.004093114577938373;0.044747533537471185
6611384;499;183;316;26.037737941331855;5.297762154089185;0.48359363190757343;25.386001605084857;18.931430340051175;3.1785350816947484;0.4960737533952767;25.07737059410642;0.3524194150301717;0.5067519091189785;0.012480121487703277;-0.3086310109784378
6667870;860;335;525;17.21982964226517;4.804943366446932;0.8566899680901093;8.992557471423364;12.07308944270434;2.76618322588172;0.8369693442431754;9.591346117812053;0.5726566989721298;0.8748156693900662;-0.01972062384693396;0.5987886463886891
6681117;478;171;307;16.498922592652978;3.327434940205805;0.8528595978347964;6.4621965359141935;12.813323500515128;1.918011081337762;0.7987332430930357;7.557883915590712;0.49487791922085256;0.8594866609118236;-0.05412635474176064;1.0956873796765185
6683113;322;170;152;12.987980760893507;3.2402058954246704;0.8766067015858642;5.169184976709945;10.55412334924145;1.7789469326607694;0.859257465305596;5.520634190882417;0.6129208497534979;0.8980383523456122;-0.017349236280268188;0.35144921417247144
6687105;489;174;315;27.650861889605324;6.136115247553609;0.9020628886828833;9.389665829445157;20.96968477561761;3.506714363291973;0.831886075101097;12.302073998708707;0.49947744251800796;0.9065550352248336;-0.07017681358178629;2.91240816926355
6687651;683;336;347;25.9538210117655;1.4132429802359394;0.16751301878065417;13.725503724896303;25.091696636027127;0.7379819216759903;0.14413320708130606;13.916904751192153;0.08339232710787514;0.1675430239477096;-0.023379811699348108;0.19140102629584987
6690866;424;166;258;19.613135797352097;1.3999853574520718;0.24976669258720163;11.145184270357957;18.72415524395676;0.7321791394318056;0.1989330910185243;11.516578672783412;0.09451565757345226;0.2532506083429592;-0.050833601568677333;0.3713944024254552
6697809;830;338;492;16.797619986402015;4.41613426771032;0.8460356020432368;8.726975331443382;12.546711271068755;2.514771073351555;0.8080905296940786;9.743204042486179;0.5391113791290043;0.8562656888186845;-0.037945072349158226;1.016228711042796
6736812;540;210;330;20.006136571482646;2.138597965169517;0.641511492210927;7.315062662315686;16.68866390079082;1.3314310574253985;0.7214868317454362;6.447677378836011;0.5743527163453119;0.7221452229532508;0.0799753395345092;-0.8673852834796749
6769114;1303;530;773;30.916497271160623;1.4302678028335554;0.275856543758088;10.600519666216453;29.58808207580447;0.8018273674884894;0.25696325550169574;10.73791585228971;0.1636042896665021;0.2776592924020196;-0.01889328825639225;0.1373961860732571
6771838;661;330;331;11.652279791079954;2.224568026842841;0.8463251591810358;4.178091691337428;10.327261711484923;1.1768142686781438;0.7469409615756528;5.361514778680913;0.4590112443497918;0.8463491377379797;-0.09938419760538297;1.1834230873434848
6773102;1438;645;793;25.716818006397446;2.846636177628166;0.6825535159169336;8.683153475533842;22.61475128679973;1.6674187593593954;0.7225616628906191;8.117558983941462;0.5621437787852983;0.7295785585740083;0.04000814697368549;-0.5655944915923801
6808461;1177;472;705;10.825607795809944;1.3818111254733745;0.5614790680408235;5.653731776951739;9.034320557252844;0.8349487831509128;0.5999826353294778;5.3998221860883415;0.4623047072039329;0.6042847618328657;0.03850356728865434;-0.2539095908633975
