Household_ID;n_pre;warm_pre;cold_pre;a_pre;b_pre;hdd_pre;n_post;warm_post;cold_post;a_post;b_post;hdd_post;area_m2;footprint_m2;n_storeys_above;heated_basement;era_raw;era;renovation_count;residents;hp_type;dhw_electric;installed_kw;building_type;visit_date;pv;label_correctly_planned;label_sizing_direction;label_curve_too_high;label_limit_too_high;label_night_setback;label_curve_changed;emitter;storey_sum_m2;storey_reconciles;geometry_complete;n_days;hdd_per_day;deficiency;d_slope;d_slope_pct;lvl_pre;lvl_post;d_level_pct;changed
768113;281;65;216;7.2670784149061305;3.502672730685718;5.571132523595853;627;284;343;7.560796173157887;1.987004358043788;3.699448882416846;150.0;75.0;2;False;1976 - 80;1976_1990;1;2;air-source;False;6.6;single family house;2022-06-07;True;True;;False;False;False;True;radiator_only;150.0;True;True;908;4.278681374896252;1924.4339976732876;-1.5156683726419302;-43.2717667101376;20.921880843239965;15.306924349972899;-26.83772331626344;True
781099;645;288;357;13.186045646109477;3.4209661043838637;3.7341528030558364;809;320;489;13.133695039893999;2.6623914849916783;4.182433483814335;150.0;75.0;2;False;1981 - 85;1976_1990;0;2;ground-source;False;7.38;single family house;2021-12-03;False;True;;True;False;True;True;both;150.0;True;True;1454;3.983574447301796;1520.439381320908;-0.7585746193921854;-22.17428048819587;26.522323357742444;23.512749125064722;-11.347325014040148;True
788488;358;135;223;10.219658475575628;2.7455739907229764;5.311196461824955;241;91;150;9.03113605018546;2.656634158979293;5.056687413554634;250.0;90.0;3;True;2000 - 10;2001_2010;0;3;air-source;False;9.0;single family house;2022-09-01;False;True;;;False;False;False;floor_only;250.0;True;True;599;5.208797996661102;881.7879169686476;-0.08893983174368358;-3.2393893606292345;20.922990838675062;19.387745803481863;-7.3375983721953295;False
796869;651;304;347;8.80018180663689;2.0219820355647733;3.3769192769206793;394;170;224;8.553489696797795;1.775577596540639;3.6063220959317293;150.0;50.0;3;True;2000 - 10;2001_2010;0;2;air-source;False;5.29;single family house;2023-01-30;False;True;;True;False;True;True;floor_only;150.0;True;True;1045;3.4634118230358504;349.5395337162254;-0.24640443902413423;-12.186282305683758;16.68266679228729;15.4753928093937;-7.236696614067332;True
808112;709;309;400;24.30302774465136;2.3173093593508187;3.869833466200609;742;339;403;19.656590408806753;2.159703322990064;3.28813376499082;140.0;70.0;2;False;1981 - 85;1976_1990;0;2;air-source;True;12.0;single family house;2022-02-16;False;False;oversized;False;False;True;True;floor_only;140.0;True;True;1451;3.572368836085059;2220.9115000752845;-0.15760603636075476;-6.801251448141012;33.33681534063657;28.075967395098033;-15.780895360828668;True
811080;626;303;323;16.900017878722174;5.068835940276945;3.1681700467657543;413;170;243;17.870640659390496;4.668349304809097;3.939747955925186;190.0;95.0;2;False;1986 - 90;1976_1990;0;2;air-source;False;10.7;single family house;2023-01-11;False;True;;False;False;True;False;floor_only;190.0;True;True;1039;3.4748704091169045;1466.1451005276544;-0.400486635467848;-7.900958724775115;36.66034338665777;36.0697110050629;-1.611093424208973;False
815461;458;144;314;12.693984567364383;2.9510597522397717;4.979305218024177;684;317;367;1.1685284482330864;2.4117876240198184;3.3971462306127638;240.0;120.0;2;False;1981 - 85;1976_1990;1;2;ground-source;False;;single family house;2022-01-19;True;True;;True;True;False;True;floor_only;240.0;True;True;1142;4.031672339399477;1385.4730037833533;-0.5392721282199533;-18.273846465177833;24.198381629077055;10.570629654143954;-56.31679086570747;True
821088;637;303;334;16.854820001573636;2.5752372808237864;3.339127863854572;399;170;229;15.64290658907895;2.217992429189565;3.713124659474774;220.0;110.0;2;False;1995 - 00;1991_2000;1;2;ground-source;False;9.5;single family house;2023-01-25;False;True;;True;True;False;True;floor_only;220.0;True;True;1036;3.4831671702758658;520.7521496242139;-0.3572448516342215;-13.87230816726695;26.89411255884442;24.289517544991632;-9.68462896165071;True
823761;795;297;498;15.336917393192342;2.3664152312053157;4.490873429951691;751;334;417;12.72045790141085;1.837428030690303;3.4320386344777014;240.0;140.0;2;False;1991 - 95;1991_2000;1;2;air-source;False;8.2;single family house;2022-02-07;False;True;;False;True;False;;floor_only;240.0;True;True;1546;3.976523539006693;886.2994071437988;-0.5289872005150127;-22.353946743555106;24.562139082454365;19.883478447280343;-19.048262121910064;
858577;545;221;324;14.83890228877375;3.0993272292611294;3.920403496875416;582;251;331;13.539380420627609;3.0839138343760526;3.673981796902236;180.0;90.0;2;False;1981 - 85;1976_1990;1;1;air-source;True;11.6;single family house;2022-07-19;False;True;;;False;True;False;floor_only;180.0;True;True;1127;3.793147570181192;1772.1119447217418;-0.015413394885076759;-0.49731421514827484;26.921304565629036;25.561695193428694;-5.050310132207272;False
